RunNumber,SensorId,Timestamp,VehicleId,RealSpeed,MeasuredSpeed,OptimalSpeed,PositionX,PositionY,Distance,FuelConsumption,Error
1,S01,7,1,0_run1,36,00,40,13,60,00,1969,08,1273,55,0,047,582,5100,4,13
1,S01,7,3,0_run1,36,00,35,38,60,00,1968,09,1273,40,0,048,582,5100,0,62
1,S01,7,4,0_run1,36,00,35,26,60,00,1967,10,1273,26,0,049,582,5100,0,74
1,S01,7,5,0_run1,36,00,34,72,60,00,1966,13,1273,02,0,050,582,5100,1,28
1,S01,7,6,0_run1,36,00,32,32,60,00,1964,19,1272,52,0,052,582,5100,3,68
1,S01,7,8,0_run1,36,00,36,22,60,00,1963,22,1272,28,0,053,582,5100,0,22
1,S01,7,9,0_run1,36,00,34,27,60,00,1962,26,1272,03,0,054,582,5100,1,73
1,S01,8,0,0_run1,36,00,33,67,60,00,1961,29,1271,78,0,055,582,5100,2,33
1,S01,8,1,0_run1,36,00,34,22,60,00,1959,35,1271,28,0,057,582,5100,1,78
1,S01,8,3,0_run1,36,00,32,51,60,00,1958,38,1271,04,0,058,582,5100,3,49
1,S01,8,4,0_run1,36,00,35,24,60,00,1957,41,1270,79,0,059,582,5100,0,76
1,S01,8,5,0_run1,36,00,33,46,60,00,1956,44,1270,54,0,060,582,5100,2,54
1,S01,8,6,0_run1,36,00,36,56,60,00,1954,51,1270,04,0,062,582,5100,0,56
1,S01,8,8,0_run1,36,00,38,34,60,00,1953,54,1269,79,0,063,582,5100,2,34
1,S01,8,9,0_run1,36,00,35,59,60,00,1952,57,1269,56,0,064,582,5100,0,41
1,S01,9,0,0_run1,36,00,36,28,60,00,1951,59,1269,32,0,065,582,5100,0,28
1,S01,9,1,0_run1,36,00,36,46,60,00,1949,65,1268,86,0,067,582,5100,0,46
1,S01,9,3,0_run1,36,00,33,39,60,00,1948,67,1268,65,0,068,582,5100,2,61
1,S01,9,4,0_run1,36,00,36,76,60,00,1947,69,1268,44,0,069,582,5100,0,76
1,S01,9,5,0_run1,36,00,38,56,60,00,1946,71,1268,24,0,070,582,5100,2,56
1,S01,9,6,0_run1,36,00,32,30,60,00,1944,75,1267,90,0,072,582,5100,3,70
1,S01,9,8,0_run1,36,00,37,58,60,00,1943,76,1267,72,0,073,582,5100,1,58
1,S01,9,9,0_run1,36,00,35,08,60,00,1942,77,1267,58,0,074,582,5100,0,92
1,S01,10,0,0_run1,36,00,33,32,60,00,1941,78,1267,44,0,075,582,5100,2,68
1,S01,10,1,0_run1,36,00,35,74,60,00,1939,80,1267,16,0,077,582,5100,0,26
1,S01,10,3,0_run1,36,00,37,45,60,00,1938,81,1267,03,0,078,582,5100,1,45
1,S01,10,4,0_run1,36,00,33,65,60,00,1937,82,1266,90,0,079,582,5100,2,35
1,S01,10,5,0_run1,36,00,35,49,60,00,1936,83,1266,77,0,080,582,5100,0,51
