Timestamp,VehicleId,RealSpeed,MeasuredSpeed,OptimalSpeed,PositionX,PositionY,Distance,FuelConsumption,Error
28,9,0,36,00,37,85,60,00,1834,48,1337,02,0,269,582,5100,1,85
29,1,0,36,00,35,22,60,00,1834,89,1340,00,0,272,582,5100,0,78
29,4,0,36,00,37,41,60,00,1835,29,1342,97,0,275,582,5100,1,41
29,7,0,36,00,37,81,60,00,1835,70,1345,94,0,278,582,5100,1,81
30,0,0,36,00,35,14,60,00,1835,97,1347,92,0,280,582,5100,0,86
30,2,0,36,00,37,75,60,00,1836,38,1350,89,0,283,582,5100,1,75
30,5,0,36,00,34,96,60,00,1836,78,1353,87,0,286,582,5100,1,04
30,8,0,36,00,34,10,60,00,1837,19,1356,84,0,289,582,5100,1,90
31,1,0,36,00,37,51,60,00,1837,46,1358,82,0,291,582,5100,1,51
31,3,0,36,00,36,11,60,00,1837,87,1361,79,0,294,582,5100,0,11
31,6,0,36,00,34,13,60,00,1838,27,1364,77,0,297,582,5100,1,87
31,9,0,36,00,34,96,60,00,1838,68,1367,74,0,300,582,5100,1,04
32,2,0,36,00,35,86,60,00,1838,95,1369,72,0,302,582,5100,0,14
32,4,0,36,00,37,02,60,00,1839,35,1372,69,0,305,582,5100,1,02
32,7,0,36,00,34,77,60,00,1839,76,1375,66,0,308,582,5100,1,23
33,0,0,36,00,36,71,60,00,1840,15,1378,64,0,311,582,5100,0,71
33,3,0,36,00,34,47,60,00,1840,41,1380,62,0,313,582,5100,1,53
33,5,0,36,00,35,35,60,00,1840,80,1383,60,0,316,582,5100,0,65
33,8,0,36,00,37,41,60,00,1841,18,1386,57,0,319,582,5100,1,41
34,1,0,36,00,37,71,60,00,1841,57,1389,55,0,322,582,5100,1,71
34,4,0,36,00,35,41,60,00,1841,82,1391,53,0,324,582,5100,0,59
34,6,0,36,00,35,91,60,00,1842,19,1394,51,0,327,582,5100,0,09
34,9,0,36,00,37,09,60,00,1842,56,1397,49,0,330,582,5100,1,09
35,2,0,36,00,37,59,60,00,1842,93,1400,46,0,333,582,5100,1,59
35,5,0,36,00,37,09,60,00,1843,18,1402,45,0,335,582,5100,1,09
35,7,0,36,00,36,43,60,00,1843,55,1405,43,0,338,582,5100,0,43
36,0,0,36,00,37,01,60,00,1843,92,1408,40,0,341,582,5100,1,01
36,3,0,36,00,35,12,60,00,1844,29,1411,38,0,344,582,5100,0,88
36,6,0,36,00,37,68,60,00,1844,53,1413,37,0,346,582,5100,1,68
36,8,0,36,00,36,31,60,00,1844,90,1416,34,0,349,582,5100,0,31
37,1,0,36,00,35,18,60,00,1845,27,1419,32,0,352,582,5100,0,82
37,4,0,36,00,34,24,60,00,1845,64,1422,30,0,355,582,5100,1,76
37,7,0,36,00,35,16,60,00,1845,89,1424,28,0,357,582,5100,0,84
37,9,0,36,00,34,76,60,00,1846,26,1427,26,0,360,582,5100,1,24
38,2,0,36,00,35,52,60,00,1846,63,1430,24,0,363,582,5100,0,48
38,5,0,36,00,37,93,60,00,1847,00,1433,21,0,366,582,5100,1,93
38,8,0,36,00,36,54,60,00,1847,24,1435,20,0,368,582,5100,0,54
39,0,0,36,00,36,80,60,00,1847,61,1438,18,0,371,582,5100,0,80
39,3,0,36,00,34,71,60,00,1847,98,1441,15,0,374,582,5100,1,29
39,6,0,36,00,34,03,60,00,1848,35,1444,13,0,377,582,5100,1,97
39,9,0,36,00,36,29,60,00,1848,60,1446,12,0,379,582,5100,0,29
40,1,0,36,00,36,60,60,00,1848,97,1449,09,0,382,582,5100,0,60
40,4,0,36,00,36,28,60,00,1849,34,1452,07,0,385,582,5100,0,28
40,7,0,36,00,36,06,60,00,1849,71,1455,05,0,388,582,5100,0,06
41,0,0,36,00,34,83,60,00,1849,95,1457,03,0,390,582,5100,1,17
41,2,0,36,00,34,77,60,00,1850,32,1460,01,0,393,582,5100,1,23
41,5,0,36,00,37,89,60,00,1850,69,1462,99,0,396,582,5100,1,89
41,8,0,36,00,34,28,60,00,1851,06,1465,96,0,399,582,5100,1,72
42,1,0,36,00,37,61,60,00,1851,31,1467,95,0,401,582,5100,1,61
42,3,0,36,00,37,62,60,00,1851,68,1470,93,0,404,582,5100,1,62
42,6,0,36,00,36,12,60,00,1852,05,1473,90,0,407,582,5100,0,12
42,9,0,36,00,35,59,60,00,1852,42,1476,88,0,410,582,5100,0,41
43,2,0,36,00,36,80,60,00,1852,66,1478,86,0,412,582,5100,0,80
43,4,0,36,00,37,63,60,00,1853,03,1481,84,0,415,582,5100,1,63
43,7,0,36,00,37,49,60,00,1853,40,1484,82,0,418,582,5100,1,49
44,0,0,36,00,35,47,60,00,1853,77,1487,80,0,421,582,5100,0,53
44,3,0,36,00,37,07,60,00,1854,02,1489,78,0,423,582,5100,1,07
44,5,0,36,00,34,10,60,00,1854,39,1492,76,0,426,582,5100,1,90
44,8,0,36,00,37,54,60,00,1854,76,1495,74,0,429,582,5100,1,54
45,1,0,36,00,36,51,60,00,1855,13,1498,71,0,432,582,5100,0,51
45,4,0,36,00,34,77,60,00,1855,37,1500,70,0,434,582,5100,1,23
45,6,0,36,00,36,46,60,00,1855,74,1503,68,0,437,582,5100,0,46
45,9,0,36,00,36,03,60,00,1856,11,1506,65,0,440,582,5100,0,03
46,2,0,36,00,37,12,60,00,1856,48,1509,63,0,443,582,5100,1,12
46,5,0,36,00,37,92,60,00,1856,73,1511,61,0,445,582,5100,1,92
46,7,0,36,00,36,64,60,00,1857,10,1514,59,0,448,582,5100,0,64
47,0,0,36,00,35,94,60,00,1857,47,1517,57,0,451,582,5100,0,06
47,3,0,36,00,37,48,60,00,1857,84,1520,55,0,454,582,5100,1,48
47,6,0,36,00,35,89,60,00,1858,09,1522,53,0,456,582,5100,0,11
47,8,0,36,00,36,66,60,00,1858,46,1525,51,0,459,582,5100,0,66
48,1,0,36,00,34,26,60,00,1858,72,1528,49,0,462,582,5100,1,74
48,4,0,36,00,35,23,60,00,1858,79,1531,49,0,465,582,5100,0,77
48,7,0,36,00,36,55,60,00,1858,40,1533,44,0,467,582,5100,0,55
48,9,0,36,00,37,68,60,00,1857,36,1536,22,0,470,582,5100,1,68
49,2,0,36,00,34,59,60,00,1855,54,1538,56,0,473,582,5100,1,41
49,5,0,36,00,34,92,60,00,1853,11,1540,31,0,476,582,5100,1,08
49,8,0,36,00,35,98,60,00,1851,33,1541,22,0,478,582,5100,0,02
50,0,0,36,00,37,15,60,00,1848,66,1542,59,0,481,582,5100,1,15
50,3,0,36,00,34,00,60,00,1845,99,1543,96,0,484,582,5100,2,00
50,6,0,36,00,37,11,60,00,1843,32,1545,33,0,487,582,5100,1,11
50,9,0,36,00,37,24,60,00,1841,54,1546,24,0,489,582,5100,1,24
51,1,0,36,00,36,49,60,00,1838,87,1547,61,0,492,582,5100,0,49
51,4,0,36,00,36,92,60,00,1836,20,1548,98,0,495,582,5100,0,92
51,7,0,36,00,36,68,60,00,1833,53,1550,34,0,498,582,5100,0,68
52,0,0,36,00,36,24,60,00,1831,75,1551,26,0,500,582,5100,0,24
52,2,0,36,00,34,63,60,00,1829,08,1552,62,0,503,582,5100,1,37
52,5,0,36,00,37,55,60,00,1826,41,1553,99,0,506,582,5100,1,55
52,8,0,36,00,34,14,60,00,1823,71,1555,29,0,509,582,5100,1,86
