Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
0.4,145,145,0.7512313593780818,0.15176306796946534,1125.605551654672,3472.341694808516,995.3030711068001,1861.8870330690413,49,3997
2.0,145,145,10.0,16.151763067969465,582.51,1796.8000000000002,1003.0067748105039,1847.868662698671,48,1570
3.6,145,145,10.0,32.15176306796947,582.51,1796.8000000000002,1010.7104785142076,1833.8502923283006,46,9143
5.2,145,145,10.0,48.15176306796947,582.51,1796.8000000000002,1023.1844974285648,1829.9408111396604,45,6716
6.9,145,145,10.0,65.15176306796947,582.51,1796.8000000000002,1035.9022477720023,1841.2028813821585,44,3513
