Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
0.6,155,155,1.2056883016366284,0.37241263098662336,1105.6609972055062,3410.774787730933,1985.6682195851522,1775.2941433259643,49,1155
2.2,155,155,10.0,16.372412630986624,582.51,1796.8000000000002,2000.1971706921295,1768.5979420914284,47,8728
3.9,155,155,10.0,33.372412630986624,582.51,1796.8000000000002,2013.1618957727246,1758.026227962542,46,5524
5.5,155,155,10.0,49.372412630986624,582.51,1796.8000000000002,2018.4138077421942,1743.1193029721626,45,3097
7.1,155,155,10.0,65.37241263098662,582.51,1796.8000000000002,2020.3039309757808,1727.2313980917606,44,0671
8.8,155,155,10.0,82.37241263098662,582.51,1796.8000000000002,2024.519705667459,1711.1370988638273,42,7467
10.4,155,155,10.0,98.37241263098662,582.51,1796.8000000000002,2040.0891692059845,1709.2797370000837,41,5040
12.0,155,155,10.0,114.37241263098662,582.51,1796.8000000000002,2056.0835845637507,1709.5031226894378,40,2613
13.6,155,155,10.0,130.37241263098662,582.51,1796.8000000000002,2064.3111726801903,1700.2956581594033,39,0186
15.3,155,155,10.0,147.37241263098662,582.51,1796.8000000000002,2062.4466011873037,1683.3986617522364,37,6983
16.9,155,155,10.0,163.37241263098662,582.51,1796.8000000000002,2060.546297762943,1667.5096283755568,36,4556
18.5,155,155,10.0,179.37241263098662,582.51,1796.8000000000002,2058.6459943385826,1651.620594998877,35,2129
20.1,155,155,10.0,195.37241263098662,582.51,1796.8000000000002,2059.60032983353,1636.2256767081947,33,9702
21.7,155,155,10.0,211.3724126309866,582.51,1796.8000000000002,2075.0177862433807,1633.3734500461771,32,7275
23.3,155,155,10.0,227.37241263098662,582.51,1796.8000000000002,2090.992736803697,1632.471670217568,31,4848
25.0,155,155,10.0,244.37241263098662,582.51,1796.8000000000002,2107.966121774033,1631.5135291496708,30,1645
26.6,155,155,10.0,260.3724126309866,582.51,1796.8000000000002,2123.9410723343494,1630.6117493210618,28,9218
28.2,155,155,10.0,276.3724126309866,582.51,1796.8000000000002,2139.9160228946657,1629.7099694924527,27,6791
29.9,155,155,10.0,293.3724126309866,582.51,1796.8000000000002,2156.8894078650023,1628.7518284245555,26,3587
31.5,155,155,10.0,309.3724126309866,582.51,1796.8000000000002,2172.8643584253186,1627.8500485959464,25,1161
33.1,155,155,10.0,325.3724126309866,582.51,1796.8000000000002,2188.8029084437144,1626.6666011828843,23,8734
34.8,155,155,10.0,342.3724126309866,582.51,1796.8000000000002,2191.733334388133,1611.2078950369794,22,5530
