Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
0.1,113,113,0.0,0.0,837.2222222222222,2624.722222222222,1741.06,1253.81,49,8884
1.6,113,113,10.0,14.025262629392673,673.7222222222221,2112.222222222222,1727.0347373706072,1253.9567915213352,48,5409
3.2,113,113,10.0,30.02526262939267,673.7222222222221,2112.222222222222,1711.0347373706072,1254.1242510836566,47,1037
4.7,113,113,10.0,45.02526262939267,673.7222222222221,2112.222222222222,1696.0347373706072,1254.2812444233332,45,7562
6.5,113,113,10.0,63.02526262939267,673.7222222222221,2112.222222222222,1679.47721554771,1250.0690682846778,44,1393
8.3,113,113,10.0,81.02526262939267,673.7222222222221,2112.222222222222,1675.062493030398,1232.7373244230655,42,5223
10.0,113,113,10.0,98.02526262939267,673.7222222222221,2112.222222222222,1671.7801771084344,1216.0561412890188,40,9952
11.5,113,113,10.0,113.02526262939267,673.7222222222221,2112.222222222222,1668.8840160008197,1201.3374502883896,39,6478
13.3,113,113,10.0,131.02526262939267,673.7222222222221,2112.222222222222,1665.4086226716818,1183.6750210876344,38,0309
15.0,113,113,10.0,148.02526262939267,673.7222222222221,2112.222222222222,1662.062570005305,1167.0108291821389,36,5038
16.8,113,113,10.0,166.0252626293927,673.7222222222221,2112.222222222222,1646.4891268408098,1164.2660373502897,34,8868
18.5,113,113,10.0,183.0252626293927,673.7222222222221,2112.222222222222,1629.665421502111,1166.6223535125466,33,3597
20.2,113,113,10.0,200.0252626293927,673.7222222222221,2112.222222222222,1612.7455817873188,1168.2685217971407,31,8326
21.5,113,113,10.0,213.0252626293927,673.7222222222221,2112.222222222222,1599.7823645726912,1169.121675393411,30,6648
23.1,113,113,10.0,229.0252626293927,673.7222222222221,2112.222222222222,1583.7871229549364,1169.501328988229,29,2276
25.0,113,113,10.0,248.02526262939273,673.7222222222221,2112.222222222222,1564.8774731951762,1167.9882937000386,27,5208
26.7,113,113,10.0,265.0252626293927,673.7222222222221,2112.222222222222,1548.0184500169744,1165.8393237609803,25,9937
28.3,113,113,10.0,281.0252626293927,673.7222222222221,2112.222222222222,1532.1379065952347,1163.92422800865,24,5564
30.0,113,113,10.0,298.0252626293927,673.7222222222221,2112.222222222222,1515.1979907081566,1162.53793956825,23,0293
31.8,113,113,10.0,316.0252626293927,673.7222222222221,2112.222222222222,1497.2445579365146,1161.2676753404305,21,4124
33.5,113,113,10.0,333.0252626293927,673.7222222222221,2112.222222222222,1480.2959007689356,1159.9115189637994,19,8853
34.9,113,113,10.0,347.0252626293927,673.7222222222221,2112.222222222222,1466.35617072017,1158.622475601398,18,6277
36.9,113,113,10.0,367.0252626293927,673.7222222222221,2112.222222222222,1446.4480548523518,1156.7332400673863,16,8311
38.9,113,113,10.0,387.0252626293927,673.7222222222221,2112.222222222222,1426.537759997817,1154.8763510239207,15,0345
40.7,113,113,10.0,405.0252626293927,673.7222222222221,2112.222222222222,1408.5542904101253,1154.1582457954069,13,4175
42.4,113,113,10.0,422.0252626293927,673.7222222222221,2112.222222222222,1391.5699024661944,1153.4800353018104,11,8904
