Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
0.7,157,157,1.4016693121318582,0.5008467098669345,1038.7257990704568,3256.5227675732353,1953.7512944511427,1909.9192236657282,49,0305
2.4,157,157,10.0,15.849506997196965,673.7222222222221,2112.222222222222,1952.884465229308,1894.631395060684,47,5034
3.9,157,157,10.0,30.849506997196965,673.7222222222221,2112.222222222222,1949.6866544007105,1879.9811566381288,46,1560
5.6,157,157,10.0,47.84950699719697,673.7222222222221,2112.222222222222,1945.7667028278404,1863.4390865730115,44,6289
7.4,157,157,10.0,65.84950699719697,673.7222222222221,2112.222222222222,1941.6161658683309,1845.9239535628874,43,0119
9.2,157,157,10.0,83.84950699719697,673.7222222222221,2112.222222222222,1937.4656289088216,1828.4088205527632,41,3950
10.8,157,157,10.0,99.84950699719697,673.7222222222221,2112.222222222222,1933.776262722591,1812.8398134326528,39,9577
12.5,157,157,10.0,116.84950699719697,673.7222222222221,2112.222222222222,1929.3402384988854,1796.4374103879215,38,4306
14.2,157,157,10.0,133.84950699719695,673.7222222222221,2112.222222222222,1915.5831209532025,1787.613245797275,36,9035
16.0,157,157,10.0,151.84950699719695,673.7222222222221,2112.222222222222,1902.118539417473,1775.9923200888177,35,2866
17.8,157,157,10.0,169.84950699719695,673.7222222222221,2112.222222222222,1891.9281183896123,1761.1779612409587,33,6697
19.5,157,157,10.0,186.84950699719695,673.7222222222221,2112.222222222222,1882.8257501447802,1746.8188026861349,32,1426
20.6,157,157,10.0,197.84950699719695,673.7222222222221,2112.222222222222,1877.071656840045,1737.4484021624623,31,1544
22.4,157,157,10.0,215.84950699719695,673.7222222222221,2112.222222222222,1868.7891676621775,1721.50137369868,29,5375
23.4,157,157,10.0,225.84950699719695,673.7222222222221,2112.222222222222,1865.9553522602314,1711.9597337916598,28,6392
25.1,157,157,10.0,242.84950699719695,673.7222222222221,2112.222222222222,1863.7380985059951,1695.111239514175,27,1121
26.8,157,157,10.0,259.84950699719695,673.7222222222221,2112.222222222222,1861.8957548219773,1678.212002236756,25,5850
28.4,157,157,10.0,275.84950699719695,673.7222222222221,2112.222222222222,1860.1617842958428,1662.306837740362,24,1477
30.2,157,157,10.0,293.84950699719695,673.7222222222221,2112.222222222222,1858.2110674539417,1644.4135276819184,22,5308
32.0,157,157,10.0,311.84950699719695,673.7222222222221,2112.222222222222,1856.2603506120406,1626.5202176234748,20,9138
33.7,157,157,10.0,328.84950699719695,673.7222222222221,2112.222222222222,1854.4180069280228,1609.620980346056,19,3867
35.0,157,157,10.0,341.84950699719695,673.7222222222221,2112.222222222222,1853.0091558755387,1596.6980341927356,18,2190
36.8,157,157,10.0,371.7,673.7222222222221,2112.222222222222,1824.9437956204379,1583.808394160584,16,6020
38.7,157,157,10.0,390.7,673.7222222222221,2112.222222222222,1805.9839296829505,1584.7496400800387,14,8953
40.5,157,157,10.0,408.69999999999993,673.7222222222221,2112.222222222222,1796.943489932886,1571.3398535692497,13,2783
42.2,157,157,10.0,425.69999999999993,673.7222222222221,2112.222222222222,1794.0808588825137,1554.5806211645622,11,7512
43.8,157,157,10.0,441.69999999999993,673.7222222222221,2112.222222222222,1791.348610221707,1538.8153859857202,10,3140
45.6,157,157,10.0,459.69999999999993,673.7222222222221,2112.222222222222,1788.2748304782997,1521.079496409523,8,6970
47.3,157,157,10.0,476.69999999999993,673.7222222222221,2112.222222222222,1785.3718162761927,1504.3289340320036,7,1699
49.1,157,157,10.0,494.69999999999993,673.7222222222221,2112.222222222222,1782.4688823062559,1486.5646432580563,5,5530
50.7,157,157,10.0,510.69999999999993,673.7222222222221,2112.222222222222,1779.9535486362847,1470.7633483896798,4,1157
52.0,157,157,10.0,523.6999999999999,673.7222222222221,2112.222222222222,1777.9098400294333,1457.9247963091238,50,0000
58.1,157,157,10.0,543.6999999999999,673.7222222222221,2112.222222222222,1774.7656729419696,1438.173177723653,44,5204
59.3,157,157,10.0,555.6999999999999,673.7222222222221,2112.222222222222,1772.8791726894915,1426.3222065723705,43,4424
61.2,157,157,10.0,574.6999999999999,673.7222222222221,2112.222222222222,1769.8922139564008,1407.5581689161734,41,7357
63.0,157,157,10.0,592.7,673.7222222222221,2112.222222222222,1767.1783906464923,1389.764491059147,40,1187
64.2,157,157,10.0,604.6999999999999,673.7222222222221,2112.222222222222,1765.5356292906179,1377.8765446224256,39,0408
65.6,157,157,10.0,618.6999999999999,673.7222222222221,2112.222222222222,1763.7159496567506,1363.9918764302058,37,7832
67.4,157,157,10.0,636.7,673.7222222222221,2112.222222222222,1761.2313040027216,1346.1646955437125,36,1662
69.2,157,157,10.0,654.7,673.7222222222221,2112.222222222222,1758.5820240390067,1328.360636126545,34,5493
71.0,157,157,10.0,672.7,673.7222222222221,2112.222222222222,1755.932744075292,1310.5565767093774,32,9324
72.8,157,157,10.0,690.7,673.7222222222221,2112.222222222222,1753.2834641115774,1292.75251729221,31,3154
74.6,157,157,10.0,708.7,673.7222222222221,2112.222222222222,1750.6341841478627,1274.9484578750425,29,6985
76.4,157,157,10.0,726.6999999999999,673.7222222222221,2112.222222222222,1747.5070460842462,1257.268148047033,28,0816
78.1,157,157,10.0,743.6999999999999,673.7222222222221,2112.222222222222,1731.79,1253.90702188392,26,5545
79.9,157,157,10.0,761.6999999999999,673.7222222222221,2112.222222222222,1713.79,1254.0954138915317,24,9375
81.7,157,157,10.0,779.6999999999999,673.7222222222221,2112.222222222222,1695.79,1254.2838058991435,23,3206
83.4,157,157,10.0,796.6999999999999,673.7222222222221,2112.222222222222,1679.9531200356307,1250.6555996930358,21,7935
85.2,157,157,10.0,814.6999999999998,673.7222222222221,2112.222222222222,1675.2083171806166,1233.478422907489,20,1766
87.0,157,157,10.0,832.6999999999998,673.7222222222221,2112.222222222222,1671.732923851479,1215.815993706734,18,5596
88.8,157,157,10.0,850.6999999999998,673.7222222222221,2112.222222222222,1668.257530522341,1198.1535645059787,16,9427
