Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
0.2,120,120,0.250737586267991,0.0250737586267991,879.270758331561,2756.56195025066,1400.0851342386418,1001.1454040163902,49,7655
1.7,120,120,10.0,14.075515478177623,673.7222222222221,2112.222222222222,1397.358534792501,987.36269040783,48,4181
3.3,120,120,10.0,30.07551547817762,673.7222222222221,2112.222222222222,1394.2536081283415,971.667566927825,46,9808
5.1,120,120,10.0,48.07551547817762,673.7222222222221,2112.222222222222,1390.760565631162,954.0105530128193,45,3639
6.9,120,120,10.0,66.07551547817762,673.7222222222221,2112.222222222222,1387.2675231339826,936.3535390978137,43,7469
8.7,120,120,10.0,84.07551547817762,673.7222222222221,2112.222222222222,1384.521510329141,918.6455892136984,42,1300
10.5,120,120,10.0,102.07551547817762,673.7222222222221,2112.222222222222,1399.6213673660097,911.4860745418189,40,5131
12.1,120,120,10.0,118.0755154781776,673.7222222222221,2112.222222222222,1415.4320182535837,909.0245360802804,39,0758
13.9,120,120,10.0,136.0755154781776,673.7222222222221,2112.222222222222,1433.183964141425,906.0630937769529,37,4589
15.7,120,120,10.0,154.0755154781776,673.7222222222221,2112.222222222222,1450.8161622686441,902.4664591070258,35,8419
17.4,120,120,10.0,171.0755154781776,673.7222222222221,2112.222222222222,1467.425304816656,898.8475789339125,34,3148
19.2,120,120,10.0,189.0755154781776,673.7222222222221,2112.222222222222,1485.016044003463,895.0340558435903,32,6979
20.2,120,120,10.0,199.0755154781776,673.7222222222221,2112.222222222222,1494.793499367723,892.9358469506816,31,7996
22.0,120,120,10.0,217.0755154781776,673.7222222222221,2112.222222222222,1512.3989524551328,889.1876512810745,30,1827
23.2,120,120,10.0,229.0755154781776,673.7222222222221,2112.222222222222,1524.1359211800727,886.6888541680031,29,1047
24.9,120,120,10.0,246.0755154781776,673.7222222222221,2112.222222222222,1540.781672947887,883.2355484521431,27,5776
26.5,120,120,10.0,262.0755154781776,673.7222222222221,2112.222222222222,1556.4672449146278,880.083890835133,26,1403
28.0,120,120,10.0,277.0755154781776,673.7222222222221,2112.222222222222,1571.254214222179,877.7232493319411,24,7929
29.8,120,120,10.0,295.0755154781776,673.7222222222221,2112.222222222222,1589.1913789702685,877.8234419996674,23,1760
31.6,120,120,10.0,313.0755154781776,673.7222222222221,2112.222222222222,1603.473238073071,887.314459177391,21,5590
33.3,120,120,10.0,330.0755154781776,673.7222222222221,2112.222222222222,1610.2805511358824,902.8417085212353,20,0319
34.8,120,120,10.0,345.0755154781776,673.7222222222221,2112.222222222222,1614.8854455882158,917.1168813234686,18,6845
36.7,120,120,10.0,364.0755154781776,673.7222222222221,2112.222222222222,1619.3209038591847,935.5823212212005,16,9777
38.5,120,120,10.0,382.0755154781776,673.7222222222221,2112.222222222222,1623.314140879924,953.1331997913827,15,3608
40.2,120,120,10.0,399.0755154781776,673.7222222222221,2112.222222222222,1627.085531399511,969.7090295521103,13,8337
42.0,120,120,10.0,417.0755154781775,673.7222222222221,2112.222222222222,1631.0642491495903,987.2631332605208,12,2167
43.6,120,120,10.0,433.0755154781775,673.7222222222221,2112.222222222222,1634.1922743236955,1002.9555211204828,10,7795
45.4,120,120,10.0,451.0755154781775,673.7222222222221,2112.222222222222,1637.3109225421356,1020.6822261529304,9,1625
47.0,120,120,10.0,467.0755154781775,673.7222222222221,2112.222222222222,1640.08305429186,1036.4392972928838,7,7253
48.8,120,120,10.0,485.0755154781775,673.7222222222221,2112.222222222222,1643.2017025103,1054.1660023253316,6,1083
50.6,120,120,10.0,503.0755154781775,673.7222222222221,2112.222222222222,1646.32035072874,1071.8927073577793,4,4914
51.9,120,120,10.0,516.0755154781775,673.7222222222221,2112.222222222222,1648.6236390639547,1084.6861212816107,3,3236
53.4,120,120,10.0,531.0755154781775,673.7222222222221,2112.222222222222,1651.5057073581406,1099.40675338294,50,0000
58.1,120,120,10.0,545.0755154781775,673.7222222222221,2112.222222222222,1654.3371137429551,1113.1192641680996,45,7780
59.3,120,120,10.0,557.0755154781775,673.7222222222221,2112.222222222222,1656.7640335013675,1124.8728448410934,44,7001
61.1,120,120,10.0,575.0755154781775,673.7222222222221,2112.222222222222,1660.404413138986,1142.5032158505844,43,0831
63.0,120,120,10.0,594.0755154781775,673.7222222222221,2112.222222222222,1664.2053869681938,1161.1205800071205,41,3764
64.2,120,120,10.0,606.0755154781775,673.7222222222221,2112.222222222222,1666.5484909683478,1172.8900753515256,40,2984
65.6,120,120,10.0,620.0755154781775,673.7222222222221,2112.222222222222,1669.2515746687884,1186.6275202854465,39,0408
67.4,120,120,10.0,638.0755154781775,673.7222222222221,2112.222222222222,1672.7269679979263,1204.2899494862017,37,4239
69.2,120,120,10.0,656.0755154781775,673.7222222222221,2112.222222222222,1676.2023613270642,1221.9523786869568,35,8069
71.0,120,120,10.0,674.0755154781775,673.7222222222221,2112.222222222222,1679.677754656202,1239.614807887712,34,1900
72.8,120,120,10.0,692.0755154781775,673.7222222222221,2112.222222222222,1690.145198538981,1251.1425683441867,32,5731
74.6,120,120,10.0,710.0755154781775,673.7222222222221,2112.222222222222,1708.1417732297516,1250.9541763365748,30,9561
76.4,120,120,10.0,728.0755154781775,673.7222222222221,2112.222222222222,1726.1383479205224,1250.7657843289628,29,3392
78.1,120,120,10.0,745.0755154781775,673.7222222222221,2112.222222222222,1743.1175605222522,1250.884922981072,27,8121
79.9,120,120,10.0,763.0755154781775,673.7222222222221,2112.222222222222,1752.2819627044646,1264.3158171579705,26,1951
81.7,120,120,10.0,781.0755154781775,673.7222222222221,2112.222222222222,1754.9312426681793,1282.119876575138,24,5782
83.3,120,120,10.0,797.0755154781775,673.7222222222221,2112.222222222222,1757.2861581914813,1297.9457071681759,23,1409
85.2,120,120,10.0,816.0755154781775,673.7222222222221,2112.222222222222,1760.0826203754025,1316.7388809974082,21,4342
87.0,120,120,10.0,834.0755154781775,673.7222222222221,2112.222222222222,1762.7319003391171,1334.5429404145757,19,8172
88.8,120,120,10.0,852.0755154781774,673.7222222222221,2112.222222222222,1765.3383488122618,1352.353649718912,18,2003
90.5,120,120,10.0,869.0755154781774,673.7222222222221,2112.222222222222,1767.6287372449997,1369.197119691411,16,6732
