Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
0.2,140,140,0.25233058765181343,0.025233058765181345,1090.4084762939735,3363.801095089776,2348.935719555758,1040.7531296285908,49,7092
1.9,140,140,10.0,17.02523305876518,582.51,1796.8000000000002,2332.5775143949595,1036.1244274549542,48,3889
3.5,140,140,10.0,33.02523305876518,582.51,1796.8000000000002,2317.181556596561,1031.7680018797666,47,1462
5.1,140,140,10.0,49.02523305876518,582.51,1796.8000000000002,2301.785598798163,1027.4115763045793,45,9035
6.7,140,140,10.0,65.02523305876518,582.51,1796.8000000000002,2286.3896409997647,1023.0551507293918,44,6608
8.4,140,140,10.0,82.02523305876518,582.51,1796.8000000000002,2270.032740462894,1018.4255710179649,43,3404
10.0,140,140,10.0,98.02523305876518,582.51,1796.8000000000002,2254.641303827905,1014.0626707157064,42,0978
11.6,140,140,10.0,114.02523305876518,582.51,1796.8000000000002,2239.2460554477757,1009.694636158471,40,8551
13.2,140,140,10.0,130.0252330587652,582.51,1796.8000000000002,2223.850807067646,1005.3266016012356,39,6124
14.8,140,140,10.0,146.02523305876517,582.51,1796.8000000000002,2208.4823542891722,1000.8761379326196,38,3697
16.5,140,140,10.0,163.02523305876517,582.51,1796.8000000000002,2192.224128148971,995.9188592732243,37,0493
18.1,140,140,10.0,179.02523305876517,582.51,1796.8000000000002,2176.948984687781,991.1613841901678,35,8067
19.7,140,140,10.0,195.02523305876517,582.51,1796.8000000000002,2161.6738412265913,986.4039091071113,34,5640
21.3,140,140,10.0,211.02523305876517,582.51,1796.8000000000002,2146.3986977654013,981.6464340240549,33,3213
22.9,140,140,10.0,227.02523305876517,582.51,1796.8000000000002,2140.208013198054,976.3721622862654,32,0786
24.6,140,140,10.0,244.02523305876514,582.51,1796.8000000000002,2156.4378531255684,981.4244123617714,30,7582
26.2,140,140,10.0,260.02523305876514,582.51,1796.8000000000002,2171.7129965867584,986.1794712563651,29,5155
27.8,140,140,10.0,276.02523305876514,582.51,1796.8000000000002,2186.9881400479485,990.934530150959,28,2729
