Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
1.3,184,184,2.787594560973703,1.8726574146004658,1186.788693729729,3660.9567255149605,981.6934028345355,1866.7806313736692,47,9429
2.9,184,184,10.0,17.872657414600468,582.51,1796.8000000000002,966.4903436368667,1861.8176002311823,46,7002
4.6,184,184,10.0,34.87265741460047,582.51,1796.8000000000002,949.8898687469463,1858.3014557047104,45,3799
6.2,184,184,10.0,50.87265741460047,582.51,1796.8000000000002,933.9384976577142,1857.4319246741934,44,1372
7.8,184,184,10.0,66.87265741460047,582.51,1796.8000000000002,918.0360846434496,1859.208614986851,42,8945
9.5,184,184,10.0,83.87265741460047,582.51,1796.8000000000002,901.1800442557376,1861.391067885136,41,5741
11.1,184,184,10.0,99.87265741460047,582.51,1796.8000000000002,893.8782483504541,1851.1779094280644,40,3314
12.7,184,184,10.0,115.87265741460047,582.51,1796.8000000000002,896.1460715731015,1835.4463695821569,39,0887
14.3,184,184,10.0,131.87265741460047,582.51,1796.8000000000002,902.706161579237,1820.9027587114138,37,8461
15.9,184,184,10.0,147.87265741460047,582.51,1796.8000000000002,911.3255390699841,1807.4291113298048,36,6034
17.6,184,184,10.0,164.87265741460047,582.51,1796.8000000000002,920.5884988246911,1793.174793193761,35,2830
19.2,184,184,10.0,180.87265741460047,582.51,1796.8000000000002,929.306578593827,1779.7589643598371,34,0403
20.8,184,184,10.0,196.87265741460047,582.51,1796.8000000000002,938.2999873602956,1766.5290240081283,32,7976
22.4,184,184,10.0,212.87265741460047,582.51,1796.8000000000002,947.4846365286327,1753.4281996899135,31,5550
24.0,184,184,10.0,228.87265741460047,582.51,1796.8000000000002,956.6692856969697,1740.327375371699,30,3123
25.7,184,184,10.0,245.87265741460047,582.51,1796.8000000000002,965.6673298051483,1725.9168058081302,28,9919
27.3,184,184,10.0,261.87265741460044,582.51,1796.8000000000002,973.8227673409956,1712.1516971358003,27,7492
29.0,184,184,10.0,278.87265741460044,582.51,1796.8000000000002,982.4879197228335,1697.5262691714497,26,4289
30.6,184,184,10.0,294.87265741460044,582.51,1796.8000000000002,990.5695693780558,1683.718016842929,25,1862
32.2,184,184,10.0,310.87265741460044,582.51,1796.8000000000002,997.5467599215958,1669.3759311621257,23,9435
33.9,184,184,10.0,327.87265741460044,582.51,1796.8000000000002,1002.3011759766371,1653.1067528269666,22,6231
35.5,184,184,10.0,343.87265741460044,582.51,1796.8000000000002,1003.0061506119711,1637.227125392392,21,3804
37.1,184,184,10.0,359.87265741460044,582.51,1796.8000000000002,1000.9970037249386,1621.4220010384058,20,1378
38.8,184,184,10.0,376.87265741460044,582.51,1796.8000000000002,999.0288459722285,1604.8485476542987,18,8174
40.4,184,184,10.0,392.87265741460044,582.51,1796.8000000000002,1011.1862759667553,1611.0705116036472,17,5747
42.0,184,184,10.0,408.87265741460044,582.51,1796.8000000000002,1019.3698778621396,1624.8203154493635,16,3320
43.6,184,184,10.0,424.87265741460044,582.51,1796.8000000000002,1028.865218468503,1637.6737179435602,15,0893
45.3,184,184,10.0,441.87265741460044,582.51,1796.8000000000002,1039.3167757579345,1651.0825606543272,13,7690
46.9,184,184,10.0,457.87265741460044,582.51,1796.8000000000002,1049.09628273265,1663.7470315551536,12,5263
48.5,184,184,10.0,473.87265741460044,582.51,1796.8000000000002,1058.8663427137355,1676.4188259720386,11,2836
50.2,184,184,10.0,490.87265741460044,582.51,1796.8000000000002,1069.4217267976944,1689.744676354956,9,9632
51.8,184,184,10.0,506.8726574146004,582.51,1796.8000000000002,1079.3835412093954,1702.2619717598695,8,7206
53.5,184,184,10.0,523.8726574146004,582.51,1796.8000000000002,1089.6391012856034,1715.8197871662878,7,4002
55.1,184,184,10.0,539.8726574146004,582.51,1796.8000000000002,1098.0856922519513,1729.4042312209494,6,1575
56.8,184,184,10.0,556.8726574146004,582.51,1796.8000000000002,1106.2343034461137,1744.312784076963,4,8372
58.4,184,184,10.0,572.8726574146004,582.51,1796.8000000000002,1113.1491365316415,1758.7375633200386,3,5945
60.1,184,184,10.0,589.8726574146004,582.51,1796.8000000000002,1120.055395370296,1774.2696536037395,50,0000
64.9,184,184,10.0,605.8726574146004,582.51,1796.8000000000002,1127.9211635482213,1788.1577065373913,46,2719
66.6,184,184,10.0,622.8726574146006,582.51,1796.8000000000002,1137.442184487182,1802.2417943183573,44,9516
68.2,184,184,10.0,638.8726574146006,582.51,1796.8000000000002,1146.2113999083397,1815.626898315616,43,7089
69.9,184,184,10.0,655.8726574146006,582.51,1796.8000000000002,1154.4515508230968,1830.4796316931001,42,3885
71.6,184,184,10.0,672.8726574146006,582.51,1796.8000000000002,1167.1407042877402,1838.5442188206946,41,0682
73.2,184,184,10.0,688.8726574146006,582.51,1796.8000000000002,1183.042308404115,1840.2253536433395,39,8255
74.9,184,184,10.0,705.8726574146006,582.51,1796.8000000000002,1199.7080740695376,1843.5304358831781,38,5051
76.5,184,184,10.0,721.8726574146006,582.51,1796.8000000000002,1215.345374254584,1846.9151171208082,37,2624
78.1,184,184,10.0,737.8726574146006,582.51,1796.8000000000002,1230.9691245725232,1850.35436927638,36,0198
79.8,184,184,10.0,754.8726574146004,582.51,1796.8000000000002,1247.3619157891824,1854.82318393385,34,6994
81.4,184,184,10.0,770.8726574146004,582.51,1796.8000000000002,1262.6465779037,1859.5455585957866,33,4567
83.0,184,184,10.0,786.8726574146004,582.51,1796.8000000000002,1277.931240018218,1864.267933257723,32,2140
84.7,184,184,10.0,803.8726574146006,582.51,1796.8000000000002,1294.470774929309,1868.0671127066107,30,8937
86.3,184,184,10.0,819.8726574146006,582.51,1796.8000000000002,1310.4426574146005,1868.9156828273203,29,6510
88.0,184,184,10.0,836.8726574146006,582.51,1796.8000000000002,1327.4426574146005,1869.20427062063,28,3306
89.6,184,184,10.0,852.8726574146007,582.51,1796.8000000000002,1343.4018153823358,1868.385615969101,27,0879
91.2,184,184,10.0,868.8726574146007,582.51,1796.8000000000002,1359.2907504970112,1866.5018298475784,25,8453
92.9,184,184,10.0,885.8726574146007,582.51,1796.8000000000002,1376.1742483040289,1864.511972391438,24,5249
94.5,184,184,10.0,901.8726574146007,582.51,1796.8000000000002,1392.0234864008494,1862.378534677407,23,2822
96.2,184,184,10.0,918.8726574146007,582.51,1796.8000000000002,1408.1650156415003,1857.1751423885405,21,9619
97.8,184,184,10.0,934.8726574146007,582.51,1796.8000000000002,1422.4617674399829,1850.0232045757598,20,7192
99.4,184,184,10.0,950.8726574146007,582.51,1796.8000000000002,1436.5361893007378,1842.4118074012717,19,4765
101.0,184,184,10.0,966.8726574146006,582.51,1796.8000000000002,1450.5837268324733,1834.7528069024293,18,2338
102.7,184,184,10.0,983.8726574146006,582.51,1796.8000000000002,1465.0521165549385,1825.8331133774896,16,9134
104.3,184,184,10.0,999.8726574146006,582.51,1796.8000000000002,1478.531825191775,1817.2150072380514,15,6707
105.9,184,184,10.0,1015.8726574146006,582.51,1796.8000000000002,1492.0115338286116,1808.5969010986134,14,4281
