Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
0.2,119,119,0.24841488112532534,0.024841488112532534,878.400090569869,2753.832092444041,1923.96479088758,1574.1084313834908,49,7658
1.7,119,119,10.0,14.075100309903842,673.7222222222221,2112.222222222222,1937.9864302250792,1573.2212273704365,48,4183
3.3,119,119,10.0,30.075100309903842,673.7222222222221,2112.222222222222,1953.9538392419179,1572.2109068924353,46,9810
5.1,119,119,10.0,48.075100309903846,673.7222222222221,2112.222222222222,1971.9171743858615,1571.0742963546843,45,3641
6.9,119,119,10.0,66.07510030990385,673.7222222222221,2112.222222222222,1989.880509529805,1569.937685816933,43,7472
8.7,119,119,10.0,84.07510030990385,673.7222222222221,2112.222222222222,1991.8766428330414,1573.0232545551053,42,1302
10.4,119,119,10.0,101.07510030990385,673.7222222222221,2112.222222222222,1974.9112707526504,1574.0944115350076,40,6031
12.2,119,119,10.0,119.07510030990385,673.7222222222221,2112.222222222222,1956.947935608707,1575.2285777490217,38,9862
14.0,119,119,10.0,137.07510030990386,673.7222222222221,2112.222222222222,1938.9846004647634,1576.3627439630357,37,3693
15.8,119,119,10.0,155.07510030990383,673.7222222222221,2112.222222222222,1921.019160222216,1577.4917239453928,35,7523
17.5,119,119,10.0,172.07510030990383,673.7222222222221,2112.222222222222,1904.0443673698812,1578.5251421680255,34,2252
19.3,119,119,10.0,190.0751003099038,673.7222222222221,2112.222222222222,1886.0756075353133,1579.598002187452,32,6083
20.3,119,119,10.0,200.0751003099038,673.7222222222221,2112.222222222222,1876.0997224137243,1580.2935717214712,31,7100
22.1,119,119,10.0,218.0751003099038,673.7222222222221,2112.222222222222,1858.1492914153603,1581.6463908421351,30,0931
23.2,119,119,10.0,229.0751003099038,673.7222222222221,2112.222222222222,1847.1722399549988,1582.4113421634147,29,1049
24.9,119,119,10.0,246.0751003099038,673.7222222222221,2112.222222222222,1830.207694476978,1583.479744258099,27,5778
26.5,119,119,10.0,262.0751003099038,673.7222222222221,2112.222222222222,1814.2410625687403,1584.4766159994963,26,1406
28.0,119,119,10.0,277.0751003099038,673.7222222222221,2112.222222222222,1799.2722907510315,1585.423325868684,24,7931
29.8,119,119,10.0,295.0751003099038,673.7222222222221,2112.222222222222,1781.3117666812134,1586.566624210869,23,1762
31.6,119,119,10.0,313.07510030990386,673.7222222222221,2112.222222222222,1763.503071554114,1589.0350947821312,21,5593
33.3,119,119,10.0,330.07510030990386,673.7222222222221,2112.222222222222,1748.267628284078,1596.4999722263715,20,0322
34.8,119,119,10.0,345.07510030990386,673.7222222222221,2112.222222222222,1735.5433034481148,1604.4056175952574,18,6847
36.8,119,119,10.0,365.07510030990386,673.7222222222221,2112.222222222222,1719.6540381692623,1616.541050169265,16,8881
38.5,119,119,10.0,382.07510030990386,673.7222222222221,2112.222222222222,1706.7900028398665,1627.654228753942,15,3610
40.2,119,119,10.0,399.07510030990386,673.7222222222221,2112.222222222222,1695.2458631521517,1640.0938724605,13,8339
42.0,119,119,10.0,417.07510030990386,673.7222222222221,2112.222222222222,1683.4690408921779,1653.7060436441059,12,2170
43.6,119,119,10.0,433.07510030990386,673.7222222222221,2112.222222222222,1673.7891968121967,1666.429940408614,10,7797
45.4,119,119,10.0,451.07510030990386,673.7222222222221,2112.222222222222,1663.2423445694562,1681.0158464361666,9,1628
47.0,119,119,10.0,467.07510030990386,673.7222222222221,2112.222222222222,1653.8673647981316,1693.981096238436,7,7255
48.8,119,119,10.0,485.07510030990386,673.7222222222221,2112.222222222222,1642.8021158933325,1708.1772916565344,6,1086
50.5,119,119,10.0,502.07510030990386,673.7222222222221,2112.222222222222,1631.2985841659174,1720.6206855781238,4,5815
51.9,119,119,10.0,516.0751003099039,673.7222222222221,2112.222222222222,1620.6616190993116,1729.6667614458515,3,3238
53.3,119,119,10.0,530.0751003099039,673.7222222222221,2112.222222222222,1608.9433848292133,1737.3200880115523,50,0000
58.1,119,119,10.0,544.0751003099039,673.7222222222221,2112.222222222222,1596.8756715887375,1744.404169902468,45,6882
59.3,119,119,10.0,556.0751003099039,673.7222222222221,2112.222222222222,1586.7069111741296,1750.7687906511946,44,6102
61.1,119,119,10.0,574.0751003099039,673.7222222222221,2112.222222222222,1571.4181005773485,1760.27366760292,42,9933
63.0,119,119,10.0,593.0751003099039,673.7222222222221,2112.222222222222,1555.2561135123572,1770.2679700799392,41,2865
64.2,119,119,10.0,605.0751003099039,673.7222222222221,2112.222222222222,1545.013249739956,1776.5228822561332,40,2086
65.6,119,119,10.0,619.0751003099039,673.7222222222221,2112.222222222222,1533.6624368216828,1784.7057692363542,38,9510
67.4,119,119,10.0,637.0751003099037,673.7222222222221,2112.222222222222,1519.0078765989533,1795.127448684134,37,3340
69.2,119,119,10.0,655.0751003099037,673.7222222222221,2112.222222222222,1503.843204382512,1804.825159402136,35,7171
71.0,119,119,10.0,673.0751003099037,673.7222222222221,2112.222222222222,1488.678532166071,1814.5228701201381,34,1002
72.8,119,119,10.0,691.0751003099037,673.7222222222221,2112.222222222222,1473.5138599496297,1824.2205808381402,32,4832
74.6,119,119,10.0,709.0751003099037,673.7222222222221,2112.222222222222,1458.3387066293933,1833.901586471945,30,8663
76.5,119,119,10.0,728.0751003099037,673.7222222222221,2112.222222222222,1441.781399769166,1843.218504537856,29,1595
78.2,119,119,10.0,745.0751003099037,673.7222222222221,2112.222222222222,1426.8311604452158,1851.305658698938,27,6324
