Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
1.3,183,183,2.628019342296882,1.7894606998043634,1219.063471078356,3760.5294418362564,1671.1849506727247,1898.5132947552588,47,8870
2.9,183,183,10.0,17.789460699804366,582.51,1796.8000000000002,1655.9289053189577,1903.0037021212802,46,6443
4.5,183,183,10.0,33.789460699804366,582.51,1796.8000000000002,1640.0156393271964,1904.5358155466304,45,4016
6.2,183,183,10.0,50.789460699804366,582.51,1796.8000000000002,1623.848879275722,1900.8390241554757,44,0812
7.8,183,183,10.0,66.78946069980437,582.51,1796.8000000000002,1614.0016010978925,1888.243495554259,42,8385
9.4,183,183,10.0,82.78946069980437,582.51,1796.8000000000002,1604.369858200005,1875.4661412883709,41,5958
11.0,183,183,10.0,98.78946069980437,582.51,1796.8000000000002,1595.263123676059,1862.309528619024,40,3532
12.7,183,183,10.0,115.78946069980437,582.51,1796.8000000000002,1585.5901208018142,1848.3285308926131,39,0328
14.3,183,183,10.0,131.78946069980435,582.51,1796.8000000000002,1575.8597455527788,1835.638263909494,37,7901
15.9,183,183,10.0,147.78946069980435,582.51,1796.8000000000002,1562.742897093673,1830.7181324137323,36,5474
17.5,183,183,10.0,163.78946069980435,582.51,1796.8000000000002,1548.3226905954223,1837.6517216360457,35,3047
19.2,183,183,10.0,180.78946069980435,582.51,1796.8000000000002,1532.934424685143,1844.8773721463335,33,9844
20.7,183,183,10.0,195.78946069980435,582.51,1796.8000000000002,1519.331313247715,1851.199580128681,32,8194
22.4,183,183,10.0,212.78946069980435,582.51,1796.8000000000002,1503.6745367694894,1857.7848197082112,31,4990
24.0,183,183,10.0,228.78946069980435,582.51,1796.8000000000002,1488.1388605889522,1861.6218776864687,30,2563
25.6,183,183,10.0,244.78946069980435,582.51,1796.8000000000002,1472.5821152283356,1865.374028925608,29,0136
27.2,183,183,10.0,260.78946069980435,582.51,1796.8000000000002,1458.1152726797343,1872.1476168630397,27,7709
28.9,183,183,10.0,277.7894606998043,582.51,1796.8000000000002,1442.7545424414013,1879.4350528568837,26,4506
30.5,183,183,10.0,293.7894606998043,582.51,1796.8000000000002,1428.2170289502224,1886.1183674722463,25,2079
32.1,183,183,10.0,309.7894606998043,582.51,1796.8000000000002,1413.2748238256086,1891.6808520080822,23,9652
33.8,183,183,10.0,326.78946069980424,582.51,1796.8000000000002,1396.794416741906,1891.7352813696175,22,6449
