Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
0.2,139,139,0.24807202312815935,0.024807202312815937,1079.8679986969448,3331.2822907316104,2332.9567745778845,1120.4612816101546,49,7120
1.8,139,139,10.0,16.024807202312815,582.51,1796.8000000000002,2317.9769816467888,1114.8381470153672,48,4693
3.5,139,139,10.0,33.024807202312815,582.51,1796.8000000000002,2302.060951657499,1108.8635665084053,47,1490
5.1,139,139,10.0,49.024807202312815,582.51,1796.8000000000002,2287.081158726403,1103.2404319136178,45,9063
6.7,139,139,10.0,65.02480720231281,582.51,1796.8000000000002,2272.101365795307,1097.6172973188302,44,6636
8.3,139,139,10.0,81.02480720231281,582.51,1796.8000000000002,2257.121572864211,1091.9941627240426,43,4209
10.0,139,139,10.0,98.02480720231281,582.51,1796.8000000000002,2241.2055428749213,1086.0195822170808,42,1006
11.6,139,139,10.0,114.02480720231281,582.51,1796.8000000000002,2226.2257499438256,1080.3964476222932,40,8579
13.2,139,139,10.0,130.02480720231281,582.51,1796.8000000000002,2211.2459570127294,1074.7733130275055,39,6152
14.8,139,139,10.0,146.02480720231281,582.51,1796.8000000000002,2204.2115156893624,1068.718475990188,38,3725
16.4,139,139,10.0,162.0248072023128,582.51,1796.8000000000002,2219.190166171333,1074.3404681358502,37,1298
18.1,139,139,10.0,179.0248072023128,582.51,1796.8000000000002,2235.104982308427,1080.3138347906163,35,8095
19.7,139,139,10.0,195.0248072023128,582.51,1796.8000000000002,2250.0836327903976,1085.9358269362785,34,5668
21.3,139,139,10.0,211.0248072023128,582.51,1796.8000000000002,2265.0622832723684,1091.5578190819408,33,3241
22.9,139,139,10.0,227.0248072023128,582.51,1796.8000000000002,2280.040933754339,1097.179811227603,32,0814
24.5,139,139,10.0,243.0248072023128,582.51,1796.8000000000002,2295.01958423631,1102.8018033732653,30,8387
26.2,139,139,10.0,260.0248072023128,582.51,1796.8000000000002,2310.934400373404,1108.7751700280314,29,5184
27.8,139,139,10.0,276.0248072023128,582.51,1796.8000000000002,2325.9130508553744,1114.3971621736937,28,2757
29.5,139,139,10.0,293.0248072023128,582.51,1796.8000000000002,2340.108208446912,1122.7270028032592,26,9553
31.1,139,139,10.0,309.0248072023128,582.51,1796.8000000000002,2337.6054230907575,1138.2466970843059,25,7126
32.7,139,139,10.0,325.0248072023128,582.51,1796.8000000000002,2333.2880496297453,1153.6502538558518,24,4699
34.4,139,139,10.0,342.0248072023128,582.51,1796.8000000000002,2329.2771567433956,1170.1617694438803,23,1496
36.0,139,139,10.0,358.0248072023128,582.51,1796.8000000000002,2326.125178998593,1185.8480302116745,21,9069
37.6,139,139,10.0,374.0248072023128,582.51,1796.8000000000002,2322.97320125379,1201.5342909794686,20,6642
39.2,139,139,10.0,390.0248072023128,582.51,1796.8000000000002,2321.353675176907,1217.2917387830755,19,4215
40.9,139,139,10.0,407.0248072023128,582.51,1796.8000000000002,2323.402605101169,1234.165630607013,18,1012
42.5,139,139,10.0,423.0248072023128,582.51,1796.8000000000002,2326.9985234870023,1249.7531533602637,16,8585
44.1,139,139,10.0,439.0248072023128,582.51,1796.8000000000002,2333.05406448262,1264.5079408288668,15,6158
45.8,139,139,10.0,456.0248072023128,582.51,1796.8000000000002,2339.5137304078316,1280.2269753849148,14,2954
47.4,139,139,10.0,472.0248072023128,582.51,1796.8000000000002,2345.112362148743,1295.201933278166,13,0527
49.0,139,139,10.0,488.02480720231273,582.51,1796.8000000000002,2346.9537324219677,1311.0685424187398,11,8101
50.7,139,139,10.0,505.02480720231273,582.51,1796.8000000000002,2348.1208199401362,1328.027608412415,10,4897
52.4,139,139,10.0,522.0248072023128,582.51,1796.8000000000002,2348.3680652594167,1345.0088256834701,9,1693
54.0,139,139,10.0,538.0248072023127,582.51,1796.8000000000002,2348.0287613598766,1361.0038864563794,7,9267
55.7,139,139,10.0,555.0248072023127,582.51,1796.8000000000002,2343.9252158728214,1377.2584128838728,6,6063
57.3,139,139,10.0,571.0248072023127,582.51,1796.8000000000002,2336.484677353749,1391.4244562645758,5,3636
58.9,139,139,10.0,587.0248072023128,582.51,1796.8000000000002,2329.0441388346762,1405.590499645279,4,1209
