Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
1.7,199,199,3.301594948842074,2.9363750092803302,1098.8481171731648,3389.64890375853,1235.1623901427804,1861.7691934632412,47,5093
3.3,199,199,10.0,18.93637500928033,582.51,1796.8000000000002,1244.958132892306,1854.0805071667776,46,2666
4.9,199,199,10.0,34.936375009280326,582.51,1796.8000000000002,1260.2427950068236,1858.802881828714,45,0239
6.5,199,199,10.0,50.936375009280326,582.51,1796.8000000000002,1275.5274571213413,1863.5252564906505,43,7812
8.2,199,199,10.0,67.93637500928033,582.51,1796.8000000000002,1291.978628433277,1867.7229447282327,42,4609
9.8,199,199,10.0,83.93637500928034,582.51,1796.8000000000002,1307.9363750092803,1868.7680686967572,41,2182
11.4,199,199,10.0,99.93637500928034,582.51,1796.8000000000002,1323.9263750092803,1869.1142144938349,39,9755
13.0,199,199,10.0,115.93637500928034,582.51,1796.8000000000002,1339.9080169989131,1868.7826933053548,38,7328
14.6,199,199,10.0,131.93637500928034,582.51,1796.8000000000002,1355.7985654217714,1866.9134122453502,37,4901
16.3,199,199,10.0,148.93637500928034,582.51,1796.8000000000002,1372.682063228789,1864.92355478921,36,1697
17.9,199,199,10.0,164.9363750092803,582.51,1796.8000000000002,1388.563446519776,1862.9935759701161,34,9271
19.5,199,199,10.0,180.93637500928034,582.51,1796.8000000000002,1404.0149942625926,1858.95725892501,33,6844
21.1,199,199,10.0,196.9363750092803,582.51,1796.8000000000002,1418.4890134515592,1852.1716557719499,32,4417
22.7,199,199,10.0,212.9363750092803,582.51,1796.8000000000002,1432.5634353123141,1844.560258597462,31,1990
24.3,199,199,10.0,228.9363750092803,582.51,1796.8000000000002,1446.637857173069,1836.948861422974,29,9563
26.0,199,199,10.0,245.93637500928034,582.51,1796.8000000000002,1461.2472308708518,1828.2657259477849,28,6360
27.6,199,199,10.0,261.9363750092803,582.51,1796.8000000000002,1474.7269395076883,1819.647619808347,27,3933
29.3,199,199,10.0,278.93637500928037,582.51,1796.8000000000002,1489.0491299343273,1810.4908820351939,26,0729
30.9,199,199,10.0,294.93637500928037,582.51,1796.8000000000002,1502.528838571164,1801.8727758957557,24,8302
32.5,199,199,10.0,310.93637500928037,582.51,1796.8000000000002,1516.0085472080004,1793.2546697563178,23,5875
34.2,199,199,10.0,327.93637500928037,582.51,1796.8000000000002,1528.9853235705054,1782.4256371621204,22,2672
35.8,199,199,10.0,343.93637500928037,582.51,1796.8000000000002,1540.1645368844158,1770.9849081539426,21,0245
37.4,199,199,10.0,359.93637500928037,582.51,1796.8000000000002,1551.141947240666,1759.3527855734126,19,7818
39.0,199,199,10.0,375.93637500928037,582.51,1796.8000000000002,1562.6783965899526,1748.2730654874933,18,5391
40.7,199,199,10.0,392.93637500928037,582.51,1796.8000000000002,1575.0883251992839,1736.658153106882,17,2188
42.3,199,199,10.0,408.93637500928037,582.51,1796.8000000000002,1586.8009839333504,1725.756965322977,15,9761
43.9,199,199,10.0,424.93637500928037,582.51,1796.8000000000002,1598.1714187262403,1714.4953588588473,14,7334
45.5,199,199,10.0,440.93637500928037,582.51,1796.8000000000002,1609.6254080926817,1703.3231620198055,13,4907
47.2,199,199,10.0,457.93637500928037,582.51,1796.8000000000002,1621.9243300649946,1691.5862582210277,12,1703
48.8,199,199,10.0,473.93637500928037,582.51,1796.8000000000002,1634.0564614614111,1681.1907742953804,10,9276
50.5,199,199,10.0,490.93637500928037,582.51,1796.8000000000002,1647.560799894483,1670.8635657689745,9,6073
52.2,199,199,10.0,507.93637500928037,582.51,1796.8000000000002,1661.0651383275545,1660.5363572425686,8,2869
53.8,199,199,10.0,523.9363750092804,582.51,1796.8000000000002,1673.7661862310936,1650.805040140554,7,0442
55.5,199,199,10.0,540.9363750092804,582.51,1796.8000000000002,1687.2104642477475,1640.399763542898,5,7239
57.1,199,199,10.0,556.9363750092804,582.51,1796.8000000000002,1699.2995548396236,1629.920541056481,4,4812
58.7,199,199,10.0,572.9363750092804,582.51,1796.8000000000002,1711.4012364723287,1619.440810033531,3,2385
60.3,199,199,10.0,588.9363750092804,582.51,1796.8000000000002,1723.7108020740188,1609.2283000387197,50,0000
65.2,199,199,10.0,604.9363750092804,582.51,1796.8000000000002,1736.56385948063,1599.7009169769344,46,1943
66.8,199,199,10.0,620.9363750092804,582.51,1796.8000000000002,1750.3984421304494,1591.6824811401436,44,9516
68.5,199,199,10.0,637.9363750092805,582.51,1796.8000000000002,1766.0485874510937,1585.321451729694,43,6312
70.1,199,199,10.0,653.9363750092805,582.51,1796.8000000000002,1781.9117267874565,1583.3282073197765,42,3885
71.8,199,199,10.0,670.9363750092805,582.51,1796.8000000000002,1798.87417880344,1582.240048422838,41,0682
73.4,199,199,10.0,686.9363750092805,582.51,1796.8000000000002,1814.8428049818913,1581.236680493426,39,8255
75.1,199,199,10.0,703.9363750092805,582.51,1796.8000000000002,1831.811783084081,1580.1775042681913,38,5051
76.7,199,199,10.0,719.9363750092805,582.51,1796.8000000000002,1847.7805831682504,1579.1652039742482,37,2624
78.4,199,199,10.0,736.9363750092805,582.51,1796.8000000000002,1864.7329270097584,1577.9508338749408,35,9421
80.0,199,199,10.0,752.9363750092805,582.51,1796.8000000000002,1880.687498176119,1576.7375308764063,34,6994
81.6,199,199,10.0,768.9363750092805,582.51,1796.8000000000002,1896.6583332043806,1575.7639669548796,33,4567
83.3,199,199,10.0,785.9363750092805,582.51,1796.8000000000002,1913.6304590815732,1574.7437832531818,32,1364
84.9,199,199,10.0,801.9363750092805,582.51,1796.8000000000002,1929.6048125941338,1573.7515651304568,30,8937
86.6,199,199,10.0,818.9363750092805,582.51,1796.8000000000002,1946.5701846745249,1572.6780996225807,29,5733
88.2,199,199,10.0,834.9363750092805,582.51,1796.8000000000002,1962.5375936913636,1571.6677791445795,28,3306
89.8,199,199,10.0,850.9363750092805,582.51,1796.8000000000002,1978.5050027082023,1570.6574586665786,27,0879
91.5,199,199,10.0,867.9363750092805,582.51,1796.8000000000002,1995.4703747885933,1569.5839931587025,25,7676
93.1,199,199,10.0,883.9363750092804,582.51,1796.8000000000002,2011.4371528545073,1568.5346317655228,24,5249
94.8,199,199,10.0,900.9363750092804,582.51,1796.8000000000002,2028.3938631836365,1567.349427159925,23,2045
96.4,199,199,10.0,916.9363750092804,582.51,1796.8000000000002,2044.3529529305044,1566.2325772494162,21,9619
98.0,199,199,10.0,932.9363750092804,582.51,1796.8000000000002,2060.316549228011,1565.1059234368427,20,7192
99.6,199,199,10.0,948.9363750092804,582.51,1796.8000000000002,2076.2770993790828,1563.9542231307544,19,4765
101.3,199,199,10.0,965.9363750092804,582.51,1796.8000000000002,2093.2323288749444,1562.7219683025628,18,1561
102.9,199,199,10.0,981.9363750092804,582.51,1796.8000000000002,2109.190191929873,1561.5621990525,16,9134
104.5,199,199,10.0,997.9363750092804,582.51,1796.8000000000002,2125.148054984801,1560.4024298024374,15,6707
