Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
0.4,147,147,0.7424883771447442,0.14890385763262495,1135.805524382354,3503.810424976859,1466.8766131776317,1867.8159473998733,49,3942
2.0,147,147,10.0,16.148903857632625,582.51,1796.8000000000002,1452.5015706775291,1874.8267758210393,48,1515
3.7,147,147,10.0,33.148903857632625,582.51,1796.8000000000002,1437.103590015492,1882.0329588166417,46,8312
5.3,147,147,10.0,49.148903857632625,582.51,1796.8000000000002,1422.5660765243128,1888.7162734320043,45,5885
6.9,147,147,10.0,65.14890385763263,582.51,1796.8000000000002,1407.2199261317342,1893.0091619663808,44,3458
8.5,147,147,10.0,81.14890385763263,582.51,1796.8000000000002,1391.2437918879352,1893.2480118943686,43,1031
10.2,147,147,10.0,98.14890385763263,582.51,1796.8000000000002,1374.4967579342865,1890.684808392973,41,7828
11.8,147,147,10.0,114.14890385763263,582.51,1796.8000000000002,1359.441328491706,1885.338679780377,40,5401
13.4,147,147,10.0,130.14890385763263,582.51,1796.8000000000002,1345.1294017225653,1878.1895613860247,39,2974
15.0,147,147,10.0,146.14890385763263,582.51,1796.8000000000002,1330.3410961423674,1872.4801339665983,38,0547
16.7,147,147,10.0,163.1489038576326,582.51,1796.8000000000002,1313.3410961423674,1872.1491876680275,36,7344
18.3,147,147,10.0,179.1489038576326,582.51,1796.8000000000002,1297.3631636241623,1871.6042210194796,35,4917
19.9,147,147,10.0,195.1489038576326,582.51,1796.8000000000002,1281.3758183715142,1870.9553697054007,34,2490
21.5,147,147,10.0,211.1489038576326,582.51,1796.8000000000002,1265.389674668716,1870.3695115985236,33,0063
23.1,147,147,10.0,227.1489038576326,582.51,1796.8000000000002,1249.3904440030465,1870.4033366222448,31,7636
24.8,147,147,10.0,244.14890385763258,582.51,1796.8000000000002,1232.3978823375212,1870.068729608195,30,4432
26.4,147,147,10.0,260.1489038576326,582.51,1796.8000000000002,1216.5092919494207,1868.2023208360206,29,2006
28.0,147,147,10.0,276.1489038576326,582.51,1796.8000000000002,1200.7152135305032,1865.685557103292,27,9579
29.7,147,147,10.0,293.1489038576326,582.51,1796.8000000000002,1183.965830829936,1862.794061126881,26,6375
31.3,147,147,10.0,309.1489038576326,582.51,1796.8000000000002,1168.0445497647806,1861.2819187594564,25,3948
32.9,147,147,10.0,325.14890385763255,582.51,1796.8000000000002,1157.7864339563778,1852.0462105148918,24,1521
34.6,147,147,10.0,342.14890385763255,582.51,1796.8000000000002,1161.1593198607845,1837.8386772734925,22,8318
36.2,147,147,10.0,358.1489038576325,582.51,1796.8000000000002,1165.8147021387078,1823.0006354587767,21,5891
37.8,147,147,10.0,374.1489038576325,582.51,1796.8000000000002,1168.5406280646337,1807.237672495814,20,3464
39.4,147,147,10.0,390.1489038576325,582.51,1796.8000000000002,1174.4535101368033,1792.6576599087978,19,1037
41.1,147,147,10.0,407.14890385763255,582.51,1796.8000000000002,1190.1838175823266,1786.5743569396338,17,7834
42.7,147,147,10.0,423.14890385763255,582.51,1796.8000000000002,1206.0489633339487,1784.7788124338135,16,5407
44.3,147,147,10.0,439.14890385763255,582.51,1796.8000000000002,1222.0394530391407,1785.2763956645015,15,2980
45.9,147,147,10.0,455.14890385763255,582.51,1796.8000000000002,1238.0302353001905,1785.7863416172383,14,0553
