Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
0.5,137,137,1.0120068461474356,0.25405839777626255,1008.5584815755751,3161.932440149777,1766.6429055041513,1361.6518491943175,49,3276
2.0,137,137,10.0,15.254058397776262,673.7222222222221,2112.222222222222,1768.585697266165,1376.5214144117085,47,9802
3.5,137,137,10.0,30.254058397776262,673.7222222222221,2112.222222222222,1770.6439031753216,1391.3768190372457,46,6327
5.3,137,137,10.0,48.25405839777626,673.7222222222221,2112.222222222222,1773.3894656389753,1409.1656124266806,45,0158
7.1,137,137,10.0,66.25405839777626,673.7222222222221,2112.222222222222,1776.2194987855296,1426.9420877130808,43,3989
8.8,137,137,10.0,83.25405839777626,673.7222222222221,2112.222222222222,1778.8923078683863,1443.7309810391255,41,8718
10.5,137,137,10.0,100.25405839777626,673.7222222222221,2112.222222222222,1781.5651169512432,1460.51987436517,40,3447
12.3,137,137,10.0,118.25405839777626,673.7222222222221,2112.222222222222,1784.3951500977976,1478.2963496515702,38,7277
14.0,137,137,10.0,135.25405839777625,673.7222222222221,2112.222222222222,1787.0679591806545,1495.0852429776148,37,2006
15.8,137,137,10.0,153.25405839777625,673.7222222222221,2112.222222222222,1790.0962903786055,1512.8287431423691,35,5837
17.6,137,137,10.0,171.25405839777625,673.7222222222221,2112.222222222222,1793.1715997228446,1530.5644312783234,33,9668
19.3,137,137,10.0,188.25405839777625,673.7222222222221,2112.222222222222,1796.0760585479593,1547.3148034067246,32,4397
20.4,137,137,10.0,199.25405839777625,673.7222222222221,2112.222222222222,1797.8572302162745,1558.1635139508942,31,4515
22.1,137,137,10.0,216.25405839777625,673.7222222222221,2112.222222222222,1789.5356566885062,1571.316967129191,29,9244
23.2,137,137,10.0,252.31386046788444,673.7222222222221,2112.222222222222,1741.727355015088,1600.2489727996365,28,9363
24.9,137,137,10.0,269.3138604678844,673.7222222222221,2112.222222222222,1727.868624729105,1610.068756251595,27,4092
26.5,137,137,10.0,285.3138604678844,673.7222222222221,2112.222222222222,1715.4628142661263,1620.1618284500494,25,9719
27.9,137,137,10.0,299.3138604678844,673.7222222222221,2112.222222222222,1704.8689028183885,1629.3138578727246,24,7143
29.7,137,137,10.0,317.31386046788447,673.7222222222221,2112.222222222222,1692.9305659631952,1642.7699951853976,23,0974
31.5,137,137,10.0,335.31386046788447,673.7222222222221,2112.222222222222,1681.1537437032216,1656.3821663690035,21,4804
33.2,137,137,10.0,352.31386046788447,673.7222222222221,2112.222222222222,1671.1297727704489,1670.1078253611643,19,9533
34.8,137,137,10.0,368.31386046788447,673.7222222222221,2112.222222222222,1661.7547929991242,1683.0730751634335,18,5161
36.8,137,137,10.0,388.31386046788447,673.7222222222221,2112.222222222222,1649.857993823111,1699.145767906418,16,7195
38.8,137,137,10.0,408.31386046788447,673.7222222222221,2112.222222222222,1637.4970410979588,1714.86148937355,14,9229
40.6,137,137,10.0,426.31386046788447,673.7222222222221,2112.222222222222,1624.3107673532218,1727.1133027741719,13,3059
42.4,137,137,10.0,444.31386046788447,673.7222222222221,2112.222222222222,1609.3444624048902,1737.0923404434543,11,6890
44.0,137,137,10.0,460.31386046788447,673.7222222222221,2112.222222222222,1595.572343035655,1745.2210265205676,10,2517
45.7,137,137,10.0,477.31386046788447,673.7222222222221,2112.222222222222,1581.1530297522881,1754.2215745799974,8,7246
47.5,137,137,10.0,495.31386046788447,673.7222222222221,2112.222222222222,1565.864219155507,1763.726451531723,7,1077
49.3,137,137,10.0,513.3138604678844,673.7222222222221,2112.222222222222,1550.5283830318408,1773.1550082760368,5,4908
50.9,137,137,10.0,529.3138604678844,673.7222222222221,2112.222222222222,1537.2370433197036,1782.035487726432,4,0535
52.7,137,137,10.0,547.3138604678843,673.7222222222221,2112.222222222222,1522.766389925795,1792.7239034934935,50,0000
58.1,137,137,10.0,568.3138604678843,673.7222222222221,2112.222222222222,1505.074272339947,1804.0378993311626,45,1492
59.2,137,137,10.0,579.3138604678843,673.7222222222221,2112.222222222222,1495.8069726521217,1809.9642781032749,44,1611
60.9,137,137,10.0,596.3138604678843,673.7222222222221,2112.222222222222,1481.4847822254828,1819.1232271147214,42,6340
62.6,137,137,10.0,613.3138604678843,673.7222222222221,2112.222222222222,1467.162591798844,1828.2821761261678,41,1069
63.9,137,137,10.0,626.3138604678843,673.7222222222221,2112.222222222222,1456.1501202863064,1835.190116681437,39,9391
65.5,137,137,10.0,642.3138604678843,673.7222222222221,2112.222222222222,1442.1870260058677,1842.999085849171,38,5018
67.2,137,137,10.0,659.3138604678843,673.7222222222221,2112.222222222222,1427.2367866819177,1851.0862400102533,36,9747
