Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
0.9,167,167,1.892037552613461,0.8688312136928558,1132.4051000894488,3550.244626718159,1445.3330212360058,1234.5625704410122,48,6411
2.5,167,167,10.0,16.868831213692857,673.7222222222221,2112.222222222222,1429.3581138364352,1233.7306373619535,47,2038
3.9,167,167,10.0,30.868831213692857,673.7222222222221,2112.222222222222,1415.4224207754392,1232.5258642364474,45,9462
5.6,167,167,10.0,47.86883121369286,673.7222222222221,2112.222222222222,1398.5280924903632,1230.624991910907,44,4191
7.4,167,167,10.0,65.86883121369286,673.7222222222221,2112.222222222222,1390.121480875436,1223.4165061791116,42,8022
9.2,167,167,10.0,83.86883121369286,673.7222222222221,2112.222222222222,1407.9944744279462,1224.6147098182093,41,1853
10.8,167,167,10.0,99.86883121369286,673.7222222222221,2112.222222222222,1423.8843735098067,1226.5003183797764,39,7480
12.5,167,167,10.0,116.86883121369286,673.7222222222221,2112.222222222222,1440.5073249957843,1230.0195075981346,38,2209
14.3,167,167,10.0,134.86883121369286,673.7222222222221,2112.222222222222,1458.273102415439,1232.6794098878675,36,6039
16.1,167,167,10.0,152.86883121369286,673.7222222222221,2112.222222222222,1476.1704798384724,1234.567665304059,34,9870
17.9,167,167,10.0,170.86883121369286,673.7222222222221,2112.222222222222,1494.0746363665662,1236.405944715334,33,3701
19.7,167,167,10.0,188.86883121369286,673.7222222222221,2112.222222222222,1512.011703005841,1237.9601310004493,31,7531
20.8,167,167,10.0,199.86883121369286,673.7222222222221,2112.222222222222,1522.9809613717832,1238.8039201055217,30,7650
22.5,167,167,10.0,216.86883121369289,673.7222222222221,2112.222222222222,1539.918886811287,1240.2604152622516,29,2379
23.5,167,167,10.0,226.86883121369289,673.7222222222221,2112.222222222222,1549.8558020255523,1241.3953035926816,28,3396
25.1,167,167,10.0,242.86883121369286,673.7222222222221,2112.222222222222,1565.756644658908,1243.2040097136633,26,9023
26.9,167,167,10.0,260.86883121369283,673.7222222222221,2112.222222222222,1583.6493939839786,1245.2000108274262,25,2854
28.5,167,167,10.0,276.86883121369283,673.7222222222221,2112.222222222222,1599.55062855188,1246.9530972471791,23,8481
30.2,167,167,10.0,293.86883121369283,673.7222222222221,2112.222222222222,1616.4643870452062,1248.6288833697313,22,3210
32.0,167,167,10.0,311.86883121369283,673.7222222222221,2112.222222222222,1634.3977217048741,1250.1500023537367,20,7041
33.8,167,167,10.0,329.86883121369283,673.7222222222221,2112.222222222222,1652.3796196705064,1250.9190072560446,19,0872
35.3,167,167,10.0,344.86883121369283,673.7222222222221,2112.222222222222,1667.3693892450174,1251.3050492150046,17,7397
36.9,167,167,10.0,360.86883121369283,673.7222222222221,2112.222222222222,1683.3755820615997,1251.1989898251184,16,3024
38.8,167,167,10.0,379.86883121369283,673.7222222222221,2112.222222222222,1702.3761863362022,1251.0145317380109,14,5957
40.6,167,167,10.0,397.86883121369283,673.7222222222221,2112.222222222222,1720.3727610269727,1250.826139730399,12,9788
42.4,167,167,10.0,415.86883121369283,673.7222222222221,2112.222222222222,1738.3693357177435,1250.637747722787,11,3618
44.0,167,167,10.0,431.86883121369283,673.7222222222221,2112.222222222222,1750.9956765045417,1257.6863106851179,9,9245
45.7,167,167,10.0,554.424518599185,673.7222222222221,2112.222222222222,1770.917581557115,1393.2674474718576,8,3974
47.5,167,167,10.0,572.424518599185,673.7222222222221,2112.222222222222,1773.689835955373,1411.0523484575692,6,7805
49.3,167,167,10.0,590.424518599185,673.7222222222221,2112.222222222222,1776.5198691019273,1428.8288237439692,5,1636
50.9,167,167,10.0,606.424518599185,673.7222222222221,2112.222222222222,1779.0354541210866,1444.6301351096583,3,7263
52.7,167,167,10.0,624.424518599185,673.7222222222221,2112.222222222222,1781.865487267641,1462.4066103960586,50,0000
58.0,167,167,10.0,645.424518599185,673.7222222222221,2112.222222222222,1785.1671926052877,1483.1458315635252,45,2390
59.0,167,167,10.0,655.424518599185,673.7222222222221,2112.222222222222,1786.7394332422623,1493.021651167081,44,3407
61.1,167,167,10.0,676.424518599185,673.7222222222221,2112.222222222222,1790.2518429766583,1513.7258341530571,42,4543
62.8,167,167,10.0,693.424518599185,673.7222222222221,2112.222222222222,1793.156301801773,1530.4762062814584,40,9272
64.1,167,167,10.0,706.424518599185,673.7222222222221,2112.222222222222,1795.37735855039,1543.2853143796474,39,7594
65.6,167,167,10.0,721.424518599185,673.7222222222221,2112.222222222222,1797.8539086984113,1558.0740405634554,38,4120
67.4,167,167,16.960970600515616,759.2500000000001,855.5315381275361,2682.2812979410282,1755.11949610055,1592.8062248587767,36,3587
69.1,167,167,10.0,776.2500000000001,673.7222222222221,2112.222222222222,1740.2732152961864,1601.0825114631687,34,8316
70.9,167,167,10.0,794.2500000000001,673.7222222222221,2112.222222222222,1725.7459222479602,1611.6983309157758,33,2147
72.7,167,167,10.0,812.2500000000001,673.7222222222221,2112.222222222222,1711.9243422575194,1623.2186974916533,31,5977
74.5,167,167,10.0,830.2500000000002,673.7222222222221,2112.222222222222,1699.030868602477,1635.7189960309033,29,9808
76.3,167,167,10.0,848.2500000000002,673.7222222222221,2112.222222222222,1687.2540463425032,1649.3311672145092,28,3639
78.0,167,167,10.0,865.2500000000002,673.7222222222221,2112.222222222222,1676.592960475266,1662.5524391056877,26,8368
79.8,167,167,10.0,883.2500000000002,673.7222222222221,2112.222222222222,1666.0461082325255,1677.1383451332406,25,2198
81.6,167,167,10.0,901.2500000000002,673.7222222222221,2112.222222222222,1655.499255989785,1691.7242511607933,23,6029
83.3,167,167,10.0,918.2500000000002,673.7222222222221,2112.222222222222,1645.1323354949443,1705.1946105664713,22,0758
85.1,167,167,10.0,936.2500000000002,673.7222222222221,2112.222222222222,1633.3388672266367,1718.7249895059595,20,4589
86.9,167,167,10.0,954.2500000000002,673.7222222222221,2112.222222222222,1619.6499765718117,1730.339436083379,18,8419
88.7,167,167,10.0,972.2500000000002,673.7222222222221,2112.222222222222,1604.4086956402969,1739.8950622746054,17,2250
90.5,167,167,10.0,990.2500000000002,673.7222222222221,2112.222222222222,1589.0706593406594,1749.295934065934,15,6081
92.5,167,167,10.0,1010.2500000000003,673.7222222222221,2112.222222222222,1572.0849477961035,1759.8590963895647,13,8115
