Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
0.6,142,142,1.1947500687766435,0.3615355848866699,1037.9231758193093,3254.002983161779,2743.9494573967445,533.7930992248948,49,1697
2.2,142,142,10.0,16.36153558488667,673.7222222222221,2112.222222222222,2727.993402465409,532.6025873647201,47,7324
3.7,142,142,10.0,31.36153558488667,673.7222222222221,2112.222222222222,2713.0346009672817,531.4864824958062,46,3849
5.6,142,142,10.0,50.36153558488667,673.7222222222221,2112.222222222222,2698.1302022467003,537.2631240025628,44,6782
7.4,142,142,10.0,68.36153558488667,673.7222222222221,2112.222222222222,2696.1052022467,555.1494143251434,43,0612
9.2,142,142,10.0,86.36153558488667,673.7222222222221,2112.222222222222,2694.0802022467,573.0357046477241,41,4443
10.8,142,142,10.0,102.36153558488667,673.7222222222221,2112.222222222222,2692.2802022467004,588.9346293789068,40,0070
12.5,142,142,10.0,119.36153558488667,673.7222222222221,2112.222222222222,2690.3677022467,605.8272369057886,38,4799
14.3,142,142,10.0,137.36153558488667,673.7222222222221,2112.222222222222,2699.795795265089,616.3335079949331,36,8630
16.0,142,142,18.0797310197527,165.27,907.38511533577,2844.8590113201826,2731.78,630.63,34,8063
17.8,142,142,10.0,183.27,673.7222222222221,2112.222222222222,2726.5685512283067,647.8290230076655,33,1893
19.5,142,142,10.0,200.27,673.7222222222221,2112.222222222222,2725.485084839705,664.6858727246889,31,6622
20.6,142,142,10.0,211.27,673.7222222222221,2112.222222222222,2727.953170937748,675.3061148356808,30,6741
22.4,142,142,10.0,229.27,673.7222222222221,2112.222222222222,2732.9934772467327,692.577935966423,29,0572
23.4,142,142,10.0,239.27,673.7222222222221,2112.222222222222,2734.7571932507017,702.3144372429261,28,1589
25.1,142,142,10.0,256.27,673.7222222222221,2112.222222222222,2729.062457661065,717.6396908583489,26,6318
26.8,142,142,10.0,273.27000000000004,673.7222222222221,2112.222222222222,2713.7671947169993,723.8918074726178,25,1047
28.4,142,142,10.0,289.27000000000004,673.7222222222221,2112.222222222222,2697.8246835164955,724.1839281068312,23,6674
30.2,142,142,10.0,307.27000000000004,673.7222222222221,2112.222222222222,2679.927848705705,722.2658707051684,22,0505
32.0,142,142,10.0,325.27000000000004,673.7222222222221,2112.222222222222,2661.9993388296843,720.6727774754617,20,4335
33.7,142,142,10.0,342.27000000000004,673.7222222222221,2112.222222222222,2645.448829636124,723.366725908001,18,9064
35.1,142,142,10.0,356.27000000000004,673.7222222222221,2112.222222222222,2633.4288155635086,730.3952714577667,17,6488
36.8,142,142,10.0,373.27000000000004,673.7222222222221,2112.222222222222,2620.4761912661806,741.3606338816055,16,1217
38.8,142,142,10.0,393.27000000000004,673.7222222222221,2112.222222222222,2605.9250809055584,755.0737557922172,14,3251
40.5,142,142,10.0,410.27000000000004,673.7222222222221,2112.222222222222,2594.109675729265,767.2676401078603,12,7980
42.3,142,142,10.0,428.27000000000004,673.7222222222221,2112.222222222222,2580.052082838104,778.5086241638578,11,1811
43.9,142,142,10.0,444.27000000000004,673.7222222222221,2112.222222222222,2566.3825751678387,786.8052283218066,9,7438
45.6,142,142,10.0,461.27000000000004,673.7222222222221,2112.222222222222,2551.7731729902753,795.4968127509469,8,2167
47.4,142,142,10.0,479.27000000000004,673.7222222222221,2112.222222222222,2536.3043942140316,804.6996668523894,6,5998
49.1,142,142,10.0,496.27000000000004,673.7222222222221,2112.222222222222,2522.0656746019254,813.985214745879,5,0727
50.8,142,142,10.0,513.27,673.7222222222221,2112.222222222222,2510.1154336135774,825.919241139508,3,5456
53.0,142,142,10.0,535.27,673.7222222222221,2112.222222222222,2501.4714634849174,845.998870354582,50,0000
58.0,142,142,10.0,553.27,673.7222222222221,2112.222222222222,2497.8651925294066,863.6350173561891,45,5085
59.0,142,142,10.0,563.27,673.7222222222221,2112.222222222222,2496.6240951194786,873.5492399633695,44,6102
61.1,142,142,10.0,584.27,673.7222222222221,2112.222222222222,2494.5405639450814,894.4395443046783,42,7238
63.0,142,142,10.0,603.27,673.7222222222221,2112.222222222222,2492.74771351054,913.3529621935292,41,0170
64.2,142,142,10.0,615.27,673.7222222222221,2112.222222222222,2491.6069033875447,925.2974688862631,39,9391
65.6,142,142,10.0,629.2700000000001,673.7222222222221,2112.222222222222,2489.9463328631873,939.2003314527504,38,6815
67.4,142,142,10.0,647.27,673.7222222222221,2112.222222222222,2486.0288928274063,956.6417970186243,37,0645
69.2,142,142,10.0,665.27,673.7222222222221,2112.222222222222,2476.12258562673,971.3591898641664,35,4476
71.0,142,142,10.0,683.27,673.7222222222221,2112.222222222222,2461.4279947025857,981.6026077935585,33,8307
72.8,142,142,10.0,701.27,673.7222222222221,2112.222222222222,2445.9672183225975,990.818763198429,32,2137
74.5,142,142,10.0,718.27,673.7222222222221,2112.222222222222,2431.674093687654,999.9636473276865,30,6866
76.3,142,142,10.0,736.27,673.7222222222221,2112.222222222222,2417.6506641903466,1011.2480744360583,29,0697
78.0,142,142,10.0,753.27,673.7222222222221,2112.222222222222,2404.890125992804,1022.469177525172,27,5426
79.8,142,142,10.0,771.27,673.7222222222221,2112.222222222222,2391.61196625945,1034.621763428001,25,9257
81.6,142,142,10.0,789.27,673.7222222222221,2112.222222222222,2379.53150941701,1047.9642607342987,24,3087
83.3,142,142,10.0,806.27,673.7222222222221,2112.222222222222,2368.1361573239537,1060.579385579848,22,7816
85.1,142,142,10.0,824.27,673.7222222222221,2112.222222222222,2356.364421803271,1074.1824702520298,21,1647
86.9,142,142,10.0,842.27,673.7222222222221,2112.222222222222,2350.2766722830665,1090.9603706823927,19,5478
88.7,142,142,10.0,860.27,673.7222222222221,2112.222222222222,2345.7223336141533,1108.3740185341196,17,9308
90.5,142,142,10.0,878.27,673.7222222222221,2112.222222222222,2341.074493452791,1125.766133700896,16,3139
92.5,142,142,10.0,898.27,673.7222222222221,2112.222222222222,2335.7043775649795,1145.0292612859098,14,5173
94.3,142,142,10.0,916.27,673.7222222222221,2112.222222222222,2331.0444464775846,1162.4089021043003,12,9004
96.1,142,142,10.0,934.27,673.7222222222221,2112.222222222222,2327.2982677346104,1180.009989049336,11,2834
97.9,142,142,10.0,952.27,673.7222222222221,2112.222222222222,2323.7522927717077,1197.6570324131042,9,6665
99.7,142,142,10.0,970.27,673.7222222222221,2112.222222222222,2321.14790815052,1215.3478155089504,8,0496
101.7,142,142,10.0,990.2699999999999,673.7222222222221,2112.222222222222,2323.5753805579993,1235.1967648269695,6,2530
103.5,142,142,10.0,1008.2699999999999,673.7222222222221,2112.222222222222,2327.7480905712,1252.7044008836547,4,6360
105.1,142,142,10.0,1024.27,673.7222222222221,2112.222222222222,2334.3331703023646,1267.2711999661774,3,1988
106.7,142,142,10.0,1040.27,673.7222222222221,2112.222222222222,2340.2702405824443,1282.126932085746,50,0000
111.6,142,142,10.0,1059.27,673.7222222222221,2112.222222222222,2346.0698358223153,1300.1515882941003,45,5983
113.4,142,142,10.0,1077.27,673.7222222222221,2112.222222222222,2347.437400455925,1318.0967712183954,43,9814
115.3,142,142,10.0,1096.27,673.7222222222221,2112.222222222222,2348.5315622736052,1337.0560841253964,42,2747
116.8,142,142,10.0,1111.27,673.7222222222221,2112.222222222222,2348.2232637629745,1352.0521890387151,40,9272
118.7,142,142,10.0,1130.27,673.7222222222221,2112.222222222222,2346.7708863773832,1370.9314895591758,39,2204
120.5,142,142,10.0,1148.2699999999998,673.7222222222221,2112.222222222222,2338.78882946896,1387.0375804038895,37,6035
122.4,142,142,10.0,1167.2699999999998,673.7222222222221,2112.222222222222,2329.9531899775616,1403.8597569184742,35,8967
124.2,142,142,10.0,1185.2699999999998,673.7222222222221,2112.222222222222,2321.5825841436053,1419.7965557217651,34,2798
125.7,142,142,10.0,1200.2699999999998,673.7222222222221,2112.222222222222,2317.332196612441,1434.0551648499327,32,9324
127.1,142,142,10.0,1214.2699999999998,673.7222222222221,2112.222222222222,2315.892049763558,1447.9684280020497,31,6748
128.9,142,142,10.0,1232.2699999999998,673.7222222222221,2112.222222222222,2316.1590931244614,1465.9659052897146,30,0578
130.7,142,142,10.0,1250.2699999999998,673.7222222222221,2112.222222222222,2316.8375908837634,1483.937678206315,28,4409
132.6,142,142,10.0,1269.27,673.7222222222221,2112.222222222222,2304.440810263335,1497.0119716407833,26,7341
134.4,142,142,10.0,1287.27,673.7222222222221,2112.222222222222,2288.585982444294,1505.5318906144496,25,1172
136.3,142,142,10.0,1306.27,673.7222222222221,2112.222222222222,2271.850330857528,1514.5251384199864,23,4104
138.1,142,142,10.0,1324.27,673.7222222222221,2112.222222222222,2255.995503038487,1523.045057393653,21,7935
139.9,142,142,10.0,1342.27,673.7222222222221,2112.222222222222,2240.140675219446,1531.5649763673193,20,1766
141.8,142,142,10.0,1361.2699999999998,673.7222222222221,2112.222222222222,2223.4106463878325,1540.5647275031686,18,4698
143.3,142,142,10.0,1376.2699999999998,673.7222222222221,2112.222222222222,2210.210542635659,1547.6902131782947,17,1224
145.2,142,142,10.0,1395.2699999999998,673.7222222222221,2112.222222222222,2194.9275340850395,1558.7425936512907,15,4156
147.1,142,142,10.0,1414.2699999999998,673.7222222222221,2112.222222222222,2193.392387096774,1577.1658134263296,13,7088
148.9,142,142,10.0,1432.2699999999998,673.7222222222221,2112.222222222222,2194.205290322581,1595.1469816913689,12,0919
150.8,142,142,10.0,1451.2699999999998,673.7222222222221,2112.222222222222,2195.0633548387095,1614.1271037489103,10,3851
152.6,142,142,10.0,1469.2699999999995,673.7222222222221,2112.222222222222,2196.075470262794,1632.088990318119,8,7682
