Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
3.1,0,0,5.629309245618945,8.45718184008713,1597.6677662869065,5009.040841023199,2007.397560959493,1276.2738954476256,43,3963
6.1,0,0,10.0,38.45718184008713,673.7222222222221,2112.222222222222,1977.4540224703076,1274.789142991414,40,7014
9.0,0,0,10.0,67.45718184008713,673.7222222222221,2112.222222222222,1949.1252731584477,1268.7490581003683,38,0964
11.8,0,0,10.0,95.45718184008713,673.7222222222221,2112.222222222222,1921.3035221177267,1266.244354818852,35,5811
14.8,0,0,10.0,125.45718184008715,673.7222222222221,2112.222222222222,1891.33260974971,1264.9868775366951,32,8862
17.7,0,0,10.0,154.45718184008712,673.7222222222221,2112.222222222222,1862.449249381264,1262.3985162768538,30,2812
20.7,0,0,10.0,184.45718184008712,673.7222222222221,2112.222222222222,1832.5546745167508,1259.8831542566686,27,5863
23.7,0,0,10.0,214.45718184008712,673.7222222222221,2112.222222222222,1827.1219989034557,1283.1593553099376,24,8914
26.5,0,0,10.0,242.45718184008712,673.7222222222221,2112.222222222222,1830.9123590539664,1310.9009786749261,22,3762
29.5,0,0,10.0,272.4571818400871,673.7222222222221,2112.222222222222,1834.9734592152276,1340.624146565985,19,6813
32.4,0,0,10.0,301.4571818400871,673.7222222222221,2112.222222222222,1838.8991893711138,1369.3565421940086,17,0762
35.4,0,0,10.0,331.4571818400871,673.7222222222221,2112.222222222222,1842.7621184615912,1399.1081182770936,14,3813
38.4,0,0,10.0,361.4571818400871,673.7222222222221,2112.222222222222,1846.4584928657512,1428.8806157492877,11,6864
41.2,0,0,10.0,389.45718184008706,673.7222222222221,2112.222222222222,1849.9084423096338,1456.668280056669,9,1712
44.2,0,0,10.0,419.45718184008706,673.7222222222221,2112.222222222222,1853.6048167137938,1486.440777528863,6,4763
47.1,0,0,10.0,448.45718184008706,673.7222222222221,2112.222222222222,1857.1779786378152,1515.2208584186506,3,8713
50.1,0,0,10.0,478.45718184008706,673.7222222222221,2112.222222222222,1850.7671834504283,1541.5128696149188,50,0000
58.7,0,0,10.0,503.45718184008706,673.7222222222221,2112.222222222222,1828.5178422123674,1552.9128232041435,42,2747
61.5,0,0,10.0,531.4571818400871,673.7222222222221,2112.222222222222,1803.2243818426512,1564.9204335032666,39,7594
64.4,0,0,10.0,560.4571818400871,673.7222222222221,2112.222222222222,1777.4513843905804,1578.0970377549233,37,1544
67.4,0,0,10.0,590.4571818400871,673.7222222222221,2112.222222222222,1752.266342118882,1594.3141093464976,34,4595
70.4,0,0,10.0,620.4571818400871,673.7222222222221,2112.222222222222,1727.1521140632617,1610.6188133783214,31,7646
73.2,0,0,10.0,648.4571818400871,673.7222222222221,2112.222222222222,1705.698768266211,1628.5969410820946,29,2494
76.1,0,0,10.0,677.4571818400871,673.7222222222221,2112.222222222222,1686.4511406529825,1650.2592010634357,26,6443
79.1,0,0,10.0,707.4571818400871,673.7222222222221,2112.222222222222,1668.256739103155,1674.0811245143775,23,9494
82.0,0,0,10.0,736.4571818400871,673.7222222222221,2112.222222222222,1651.1487711438574,1697.4935729358626,21,3443
85.0,0,0,10.0,766.4571818400871,673.7222222222221,2112.222222222222,1631.7072989253757,1720.2409348567373,18,6495
87.7,0,0,10.0,793.4571818400871,673.7222222222221,2112.222222222222,1610.2980946917457,1736.5508306524257,16,2241
90.5,0,0,10.0,821.4571818400872,673.7222222222221,2112.222222222222,1586.3314166861683,1751.0022312371402,13,7088
93.4,0,0,10.0,850.4571818400872,673.7222222222221,2112.222222222222,1561.6994440580206,1766.315644103809,11,1038
96.4,0,0,10.0,880.4571818400872,673.7222222222221,2112.222222222222,1536.5132493607994,1782.5761720301518,8,4089
99.4,0,0,10.0,910.4571818400871,673.7222222222221,2112.222222222222,1511.8955766417475,1799.6757189362177,5,7140
102.3,0,0,10.0,939.4571818400871,673.7222222222221,2112.222222222222,1487.463604737481,1815.2998084263322,3,1089
