Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
1.0,175,175,1.9826817225067546,1.0475265172383048,1065.9148272560378,3341.7780208147647,2463.990922026288,1367.1827964619858,48,5788
2.6,175,175,10.0,17.047526517238303,673.7222222222221,2112.222222222222,2477.9044146021433,1359.2829901353236,47,1415
4.0,175,175,10.0,31.047526517238303,673.7222222222221,2112.222222222222,2490.0787206060168,1352.370659599494,45,8839
5.7,175,175,10.0,48.0475265172383,673.7222222222221,2112.222222222222,2504.861806467863,1343.9771153774152,44,3568
7.5,175,175,10.0,66.04752651723831,673.7222222222221,2112.222222222222,2520.5144856157003,1335.0898332599202,42,7399
9.2,175,175,10.0,83.04752651723831,673.7222222222221,2112.222222222222,2535.7370971714986,1328.0284367490153,41,2128
10.8,175,175,10.0,99.04752651723831,673.7222222222221,2112.222222222222,2544.5791470897816,1340.0396885744926,39,7755
12.5,175,175,10.0,116.04752651723831,673.7222222222221,2112.222222222222,2550.596903039914,1355.941464169506,38,2484
14.3,175,175,10.0,134.0475265172383,673.7222222222221,2112.222222222222,2556.7929874131055,1372.834404800335,36,6314
16.1,175,175,10.0,152.04752651723834,673.7222222222221,2112.222222222222,2568.8625301516104,1382.2675505735124,35,0145
17.9,175,175,10.0,170.04752651723834,673.7222222222221,2112.222222222222,2586.6171832868085,1379.3059104012593,33,3976
19.7,175,175,10.0,188.04752651723834,673.7222222222221,2112.222222222222,2599.3270038324663,1373.353096180231,31,7806
20.7,175,175,10.0,198.04752651723834,673.7222222222221,2112.222222222222,2595.3461884847443,1364.1804343097274,30,8823
22.5,175,175,10.0,216.04752651723834,673.7222222222221,2112.222222222222,2583.2762022967245,1355.5201486471092,29,2654
23.5,175,175,10.0,226.04752651723834,673.7222222222221,2112.222222222222,2573.964714815134,1359.1615330359164,28,3671
