Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat),Tanque
0.6,143,143,1.2081543597090918,0.3698212417693295,1012.2380415539465,3173.4721929857647,2884.37814058319,1011.4935897262674,49,1902
2.4,143,143,10.0,16.67585888855688,673.7222222222221,2112.222222222222,2868.4231531273313,1008.1245328432035,47,5733
3.8,143,143,10.0,30.67585888855688,673.7222222222221,2112.222222222222,2854.724556986409,1005.2319357951287,46,3157
5.5,143,143,10.0,47.67585888855688,673.7222222222221,2112.222222222222,2838.090547386717,1001.7194965224666,44,7886
7.3,143,143,10.0,65.67585888855689,673.7222222222221,2112.222222222222,2820.484273410968,997.9714422978466,43,1716
9.1,143,143,10.0,83.67585888855689,673.7222222222221,2112.222222222222,2802.8924109367326,994.1560510006724,41,5547
10.7,143,143,10.0,99.67585888855689,673.7222222222221,2112.222222222222,2787.2551998485233,990.7645920698509,40,1174
12.4,143,143,10.0,116.67585888855689,673.7222222222221,2112.222222222222,2770.6247083648614,987.2277370381164,38,5903
14.2,143,143,10.0,134.6758588885569,673.7222222222221,2112.222222222222,2752.9437248682866,983.8174953517176,36,9734
15.9,143,143,10.0,151.6758588885569,673.7222222222221,2112.222222222222,2736.2254548602027,980.7253369038599,35,4463
17.7,143,143,10.0,169.6758588885569,673.7222222222221,2112.222222222222,2718.5237572045844,977.4512867825988,33,8293
19.4,143,143,10.0,186.6758588885569,673.7222222222221,2112.222222222222,2701.8360988960603,974.2224195153659,32,3022
20.5,143,143,10.0,197.6758588885569,673.7222222222221,2112.222222222222,2691.064452751209,972.0052043231346,31,3141
22.2,143,143,10.0,214.6758588885569,673.7222222222221,2112.222222222222,2674.4429150861815,968.4406172146697,29,7870
23.3,143,143,10.0,225.6758588885569,673.7222222222221,2112.222222222222,2663.6878024793996,966.1341196738982,28,7989
25.0,143,143,10.0,242.6758588885569,673.7222222222221,2112.222222222222,2647.066264814372,962.5695325654333,27,2718
26.7,143,143,10.0,259.6758588885569,673.7222222222221,2112.222222222222,2630.444727149345,959.0049454569684,25,7447
28.3,143,143,10.0,275.6758588885569,673.7222222222221,2112.222222222222,2614.7653006723067,955.8424885467053,24,3074
30.0,143,143,10.0,292.6758588885569,673.7222222222221,2112.222222222222,2597.986354060791,953.1455092051272,22,7803
31.8,143,143,10.0,310.67585888855695,673.7222222222221,2112.222222222222,2580.170737203931,950.5787017651055,21,1634
33.5,143,143,10.0,327.67585888855695,673.7222222222221,2112.222222222222,2563.344876839118,948.1544947384185,19,6363
34.9,143,143,10.0,341.67585888855695,673.7222222222221,2112.222222222222,2549.488285950449,946.1580889517351,18,3786
36.9,143,143,10.0,361.67585888855695,673.7222222222221,2112.222222222222,2529.693156109493,943.3060806850444,16,5821
38.5,143,143,10.0,377.67585888855695,673.7222222222221,2112.222222222222,2513.857052236728,941.024474071692,15,1448
