Timestamp,ID Car,ID Route,Speed,Distance,FuelConsumption,CO2Emission,longitude(lon),latitude(lat)
900,176,176,1.616014823569417,0.6674523249928036,1100.280746543072,3394.1488992567492,1672.1224852325481,1254.48307327241
900,24,24,1.8827426509659173,0.8854574864140784,1028.869394400616,3173.830918297656,1493.68010860022,1296.3273327232307
900,25,25,1.5897488092748995,0.6643155476514524,1040.5365389813212,3209.8396160596103,1372.587545923842,1998.6960459973757
900,170,170,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,189,189,1.8130501055470365,0.8537878945855881,1117.2933386572472,3446.62047258567,1269.118788198464,1347.4178905956485
900,198,198,1.6826387045617086,0.6772242725729679,1240.156087807522,3825.65902086285,1506.5753316379582,1237.5419485875352
900,195,195,1.614299272295451,0.6598169697151326,1221.8388545458163,3769.155572640707,1782.313431692984,1924.8343754918478
900,192,192,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,183,183,1.6190078548169087,0.6756610272783277,1024.6634007433897,3160.869359183005,1672.1030537961174,1897.882597827015
900,180,180,1.6222020314841104,0.6711171128909945,1028.7831135165918,3173.5784881772424,2274.286680642039,945.9567503048949
900,196,196,1.5972246455781498,0.6662649769356912,1062.3562758279859,3277.15308141723,1916.6007450073691,1520.0459955612557
900,172,172,1.6319907312618773,0.6800203931459627,1070.395351373387,3301.951560924796,2217.2316874835496,1543.893536834336
900,191,191,1.721494712305221,0.6942796472803499,1240.1114816984348,3825.5185162913162,1538.6321612186327,893.4734602156784
900,136,136,1.7833342941057357,0.8516150148694912,1027.1011066384053,3168.38088342161,2329.5297962540126,1155.2098399856798
900,128,128,1.920896297900587,0.8679128792585822,1309.758109345976,4040.3619184079653,1824.7774893711307,1265.9999040075006
900,115,115,1.6473211790071614,0.674643347613258,1125.2777411150598,3471.2625563602346,1096.860807046447,1727.2277943820523
900,127,127,1.8812974179021988,0.8553171828386814,1189.2491140726956,3668.5980033743554,2705.453181559411,527.7038551404916
900,171,171,1.6015670896217769,0.6661882144041457,1117.6569531038497,3447.755396587341,2082.2012821405974,1951.7285780443235
900,139,139,1.6254894626085667,0.6749948107789023,1128.6464037547676,3481.65628203341,2332.3480448440605,1120.232775833013
900,194,194,1.694494474719203,0.6909664542681837,1122.1162982378223,3461.5065233533737,1602.0232987707582,1250.4442922557823
900,190,190,1.7011197680018821,0.6886239644338332,1202.9857044387081,3710.9873898653595,2199.9825731345286,998.3352430404756
900,146,146,1.66620319207466,0.6847183590316418,1238.6557192448415,3821.0316304279736,1495.4032661989957,1230.0236261339667
900,98,98,1.6987352962146338,0.6842682039799397,1261.0511208911792,3890.118783145981,1598.019825240585,1743.6870755977172
900,23,23,1.6147735999368014,0.6712115208648766,1066.3111704496712,3289.352891365788,1450.2097192427104,1838.659305355525
900,144,144,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,29,29,1.631193391650603,0.6714280220281912,1070.4302613516322,3302.059305276324,2494.4866436831026,895.0083683559424
900,94,94,1.8101506609382807,0.8454138918655538,1141.3270298205493,3520.7640820533175,2690.2423672798564,923.3274995418674
900,1,1,1.7107514777893518,0.6915145136724539,1164.343414082397,3591.7756781167354,1751.7117786414271,1260.4839869716254
900,47,47,1.6690355602464597,0.6813877475345574,1141.8205788448722,3522.295700069716,1116.149295073257,1788.0621043266638
900,11,11,1.6400626583403388,0.6843611799269815,1136.3366566223165,3505.3797317813355,1379.876249399264,1967.646692670133
900,103,103,1.6170491168863008,0.6727111092917907,1088.0442247299482,3356.3991880582407,2187.3784954189487,1116.9307990164614
900,97,97,1.7131416503989052,0.7001152778432976,1211.5529711935228,3737.4164590445066,2416.5009025564227,276.2180043400227
900,102,102,1.6389848268942702,0.6778267265779676,1043.55477483208,3219.1480795545167,2647.545820728571,612.1243625459907
900,109,109,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,13,13,1.586024755537646,0.6565039251493354,1083.967638532448,3343.824825518347,2144.295225016715,1562.2175870665585
900,130,130,1.6782679905228468,0.6848543142572696,1230.5052457314134,3795.886578884322,1444.2043584202406,2051.664055940799
900,181,181,1.6407921250158042,0.6683644339738484,1199.4240958050436,3700.0041623231596,1310.418364433974,1868.915402606603
900,21,21,1.7054951808613203,0.6998212499356611,1148.662119936516,3543.3994058678622,2330.709099831223,1233.9317480526406
900,69,69,1.734700234948857,0.689906577770642,1254.269356407408,3869.1943918014695,1722.1859072417049,1153.7090160359708
900,114,114,1.5725649268034685,0.6595914955430136,1050.9789187690628,3242.0553674384905,2453.941537724335,1182.551169823795
900,82,82,1.7372478077889337,0.7025191976789411,1229.6044634723492,3793.1033479115267,2073.7925343247853,1694.314668002158
900,56,56,1.5763311892310763,0.6558690592000938,1032.863692229808,3186.1696327725126,2031.4556401345721,1709.1591569851198
900,44,44,1.6683451983404762,0.6709745602504156,1198.4556291325996,3697.0144752842657,1996.960392172287,1572.70227759315
900,33,33,1.6658806496030136,0.6879462151351903,1135.192658856891,3501.848819014767,2195.78757446383,1235.6574928321206
900,19,19,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,35,35,1.6767866583999926,0.6893025995878396,1070.0431494834545,3300.8623906737907,2368.4567464418724,974.6114734836418
900,42,42,1.634275096006626,0.6713884184602323,1060.2669488063873,3270.705340815965,2157.972942967403,1936.1119364789897
900,12,12,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,105,105,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,50,50,1.6438985149317609,0.6774014505242492,1183.2413131284427,3650.080128948341,1163.1485804355457,1802.7590422508517
900,199,199,1.6882430583821517,0.6871165286210966,1163.4205612176168,3588.9301954613866,1234.8082000455568,1863.9912065518065
900,73,73,1.6802507001045162,0.678572635113345,1196.1676336245662,3689.9551818943883,1433.9116944892537,1940.955913583042
900,41,41,1.6644322535346001,0.678888844414375,1139.4733989079882,3515.054967603294,2935.0907574420053,1451.005922346122
900,76,76,1.6576536130066206,0.6762610384789834,1135.116061249071,3501.6130510047947,989.1181704583724,1912.3827174293276
900,86,86,1.6622425596736374,0.676798831312631,1134.510054116615,3499.7432242611358,2402.066500358352,491.69290668410366
900,26,26,1.661106177176891,0.6709041877603613,1246.432156007868,3845.0222725771464,1818.8432549660963,891.9528819995802
900,66,66,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,107,107,1.6823569997523307,0.677194287239453,1183.577357790209,3651.1141386178233,2466.608289415585,320.16940270889654
900,37,37,1.6324535524392594,0.6703881775457782,1165.5604049472327,3595.5353944045264,2712.4059949427615,1127.856439357132
900,113,113,1.6433394070861342,0.6767390038005446,1047.6324959472151,3231.727585531206,1740.3832609961994,1253.8170829010865
900,84,84,1.6578682253981218,0.6756933378038668,1270.1384857164433,3918.156403904137,1246.3008867999636,1085.3233921250935
900,99,99,1.7455699474044881,0.7024666606149209,1211.815814351912,3738.2250231514417,2581.738184509379,242.19720080226975
900,8,8,1.6588929002293147,0.678712246618692,1216.813528446938,3753.649156546158,2441.84597501947,1139.7208715097108
900,71,71,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,45,45,1.608821395687551,0.66924511550218,1064.6482760077974,3284.22321596539,1211.0266242221576,1279.9998874129205
900,39,39,2.0338939912473304,1.054169326036776,1129.4683878926016,3484.1672156012605,2061.792050011369,951.873725684333
900,83,83,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,162,162,2.0796781698097826,1.055748343037669,1270.305159824546,3918.6396792198752,2066.7422769260575,1954.7106230961647
1000,9,9,2.066643613961874,1.0743027289283984,1173.7631318957442,3620.812689047202,2210.974318785001,1552.9539405308697
900,92,92,1.9920646617131157,1.0418283031891344,1111.7461669961606,3429.497225153912,2132.7266645652066,966.6566429499201
900,131,131,2.015076786888384,1.0698899794344952,1074.0208790042348,3313.114926451046,1227.155376146048,856.650430447052
900,63,63,2.0680692755162973,1.0532341628611184,1324.5446271620842,4085.9668205771013,2861.7683401951354,1063.7424623744712
900,48,48,2.0109350067973706,1.048736900810109,1240.4653760592164,3826.5898635826293,2583.0806826951516,512.3483881203787
900,59,59,2.005363031732316,1.056186020112924,1001.6320943557079,3089.7988480850354,1331.6453863077263,1869.281274676922
900,153,153,1.9317669954265102,0.892089408374214,1091.855437369511,3368.128552599347,1081.221123471832,899.6288070101576
900,141,141,2.0560460745492994,1.057045621872141,1215.9391406713873,3750.9244852006054,1959.2748896255252,1495.3393678155408
900,38,38,2.079906202011477,1.075308229082818,1204.076906141586,3714.3285103973485,2186.174040254876,1630.308883095293
900,54,54,1.6899569091713298,0.6854927115121132,1218.5623567358741,3531.15142462817,2113.529108013544,843.1467964274417
900,57,57,1.6924227277701178,0.6828574366919966,1311.595042594961,4046.026576019369,1164.3263386743995,1831.6072589697774
1000,134,134,2.034983295653904,1.0464356697908248,1275.7326673339587,3935.386385635811,1248.0922948394827,2025.9558362044916
1000,126,126,2.0226463044377416,1.0690832314271907,1042.4442735893067,3215.7019797981775,1841.7468028696576,1390.9302451535543
900,120,120,2.114559413898898,1.1004442184692715,1087.106253897472,3353.4775629886985,1399.9174847871482,1000.2979512011851
900,148,148,1.76565948674385,0.8415944154365554,1224.8109019254935,3778.297520014676,1618.4584770563285,1248.8114581918023
900,80,80,2.0526546512255086,1.0585780259598443,1256.0537858233142,3874.6766553460143,1288.7848062204066,1774.8986873510446
900,101,101,2.0139546983190493,1.0599020401420243,1069.5269428720665,3299.251370246469,2694.6306059238773,972.7699869733494
900,95,95,2.0618382495438077,1.0546599159632368,1274.7438767984693,3932.334146667873,1621.5992310272748,1898.3224200249404
900,119,119,2.035161505286579,1.0708458680638464,1068.3269147078147,3295.5482372507877,1924.8055630220215,1574.0552324390746
1000,68,68,2.1145866957660977,1.089734074578839,1183.2026813911511,3649.9303855816693,1236.351532831013,1844.775049917229
900,79,79,1.9102392630268712,1.0727011206791142,992.5771860626215,3061.8622047686354,1576.9225280805754,1820.1380782973379
1000,5,5,2.102416612096527,1.0771237668152027,1104.5813363314696,3407.3879925953033,2577.6019485251363,1166.340291177251
1000,156,156,2.129006643164992,1.1065948041025504,1200.447931613723,3703.1302639571068,1270.1339558999134,1217.8476953050786
900,157,157,2.026658649634708,1.0521728621604347,1100.2877785887013,3394.1466369995696,1953.745234155435,1909.5706123697857
900,53,53,1.7894597873230693,0.8413519570120296,1018.5473018444126,3141.992239116933,1029.9503958551766,1794.3559669134881
900,166,166,1.9973242957060857,1.054730260190675,1157.7814113374309,3571.5139030319615,1375.7040386398974,1144.3072367473223
900,150,150,1.8343706700391325,0.8513824324614618,1143.0211708522259,3525.9889625001624,1790.4881685437365,1918.8611666084048
900,40,40,1.6223628358928224,0.8431811123488376,1054.939242327875,3254.2599660277556,1157.8257706295167,1852.450261280961
900,91,91,1.8265033267016095,0.8626641044909845,1110.1563699925025,3424.602278205871,2396.4279040197816,506.445748295418
900,155,155,2.0019198152489426,1.0569406039391043,1148.7023530064496,3543.505082491383,1986.1080862933811,1775.0914461281284
900,70,70,1.888562827046817,0.8721047884812586,1085.760891834914,3349.3392872369604,2332.953467592632,560.1948007008693
900,28,28,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,49,49,1.8879150704274976,1.0964248506666485,1232.9504746896935,3803.3999006197855,2024.585215270627,1269.8111473999643
900,124,124,2.07824463010197,1.0661167321198661,1273.4357984243682,3928.2976552873106,1890.3720062520727,884.0155557245897
900,133,133,2.0573614280178023,1.0736103765653817,991.547465747212,3058.6858382721807,1457.8111682377844,1830.462535483609
900,55,55,2.0161568789455564,1.055857797139591,1055.0158911188403,3254.4852394475442,1001.404149761655,1871.1436039147902
900,135,135,1.885787794347156,1.0849769781335634,992.8755324732656,3062.7836475410386,1550.4290718432992,1379.9362890559269
900,104,104,1.8540317221870226,0.8533448917150385,1220.5405237083821,3171.1635368099874,1343.8447152843155,919.6589389361941
900,88,88,1.3747125130095088,0.495698942282158,1042.7812512554378,3275.2751129413273,1321.6143010577177,1872.2498836950554
900,31,31,1.7110162171448815,0.6865598009743662,1221.5075152531415,3290.1310052264944,1294.574629258187,1877.8365598009746
900,111,111,1.5740890844812336,0.6607794443885858,1091.8227237895817,3146.250129880967,1172.8296877731098,1838.8875432065997
900,90,90,1.6003628516754833,0.6676998238171871,1030.7671713616362,3750.7098026870444,2714.703802488878,1195.3865387010324
900,65,65,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,121,121,1.6619508293844405,0.6714041397574114,1220.2188338219414,3165.6083933275954,2485.0622050074803,334.7116368424418
900,52,52,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,0,0,1.942753519074995,0.8778788713515426,1291.8775272772639,3985.1821750884237,2014.9726134443656,1276.5392635283058
900,20,20,1.8590894891584917,1.0773704391943053,1247.3270493275324,3847.752480051058,2616.4614406897545,1331.9511432040356
900,138,138,2.1775424514348622,1.0938523750501763,1324.6567959469821,4086.3049864468735,1098.1841803368227,1715.8995093291483
900,67,67,2.078806756693454,1.0649178884546577,1200.4941842852693,3703.2760445740423,1024.4376520889384,1830.9220415846103
1000,140,140,2.116947206319994,1.0850197318370827,1130.4152757301608,3487.0836654285067,2348.11964531145,1040.5222140366084
900,27,27,1.8559945031066896,0.8761246873331274,1135.8663189936253,3503.9150879385816,2151.5996256479852,1501.895541155777
900,149,149,2.0938594368991255,1.0846629410144515,1169.1162918346597,3606.475777105853,1793.16792717014,1072.2194436073037
900,2,2,1.6638795046712924,0.8695967175300511,1078.1943701302057,3325.998892953237,1169.5589431902545,1200.2712383365322
900,87,87,1.8325479185093616,0.8663802616907433,1073.562313060094,3311.710097692602,1502.4816279873842,1007.0472101424643
900,78,78,1.9795805109209677,1.0224586429990339,1257.6320429893187,3879.550519380547,2480.004965103226,1316.5574577489876
900,61,61,1.8400850391265196,0.8700878045668182,1097.2862403570882,3384.8974325800577,2203.6322838779633,1068.5010707774736
900,116,116,1.8298876901243912,0.85837322277742,1067.501612821102,3293.013123199523,2012.4836575694546,1568.4628560583283
900,106,106,1.888928744403564,0.8670499457322673,1105.8432792616138,3411.292864032307,2050.0865942022847,1222.4887274383502
900,85,85,1.7850686627267889,0.842258955127548,1015.681759448459,3133.152318305905,1178.2521893731323,1207.4549388048013
900,185,185,1.8284313754114079,0.8590658756311933,1055.4705943233753,3255.897783436654,1455.7684017503898,1880.2617855649473
1000,17,17,2.077416749697036,1.0774410154784562,1176.4701042100749,3629.162930361768,1392.6194070406211,912.5762001014602
900,60,60,1.9876825947020536,1.03372580487403,1096.1014835304964,3381.234205785481,1682.459107433592,1884.4598507738165
900,123,123,2.0394194274304693,1.0526662762393282,1108.4253819507192,3419.2501102091915,2299.1942852800926,878.5859423405219
1000,154,154,2.050433401917158,1.0489922685349349,1282.516274131767,3956.312447674474,1644.703778898787,1081.1687614571333
900,16,16,2.1444586779762784,1.0778322881330213,1290.4422733986182,3980.7572773079733,1900.73838984814,1374.5223998780132
900,7,7,2.117636483797477,1.0711485482025842,1115.0290617605444,3439.6179065260167,1992.9706151001772,1504.7693373812053
1000,178,178,2.1889689624312223,1.1012516775521646,1306.9280301993822,4031.611909917271,2676.4950751681563,1631.5981050235944
900,30,30,2.0099143429599056,1.0441469908089245,1185.3605608005498,3656.5937414742207,2707.618389542709,1407.0606098574576
900,118,118,1.9619377649990284,1.036616112715758,1020.4382010977038,3147.817040235861,1328.122494463331,925.4166056748542
1000,93,93,2.0084111302258787,1.0558477362193326,1117.955400800596,3448.6515550190784,1710.6792298279533,1083.8751829284834
900,72,72,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,108,108,2.0466284673012756,1.0540597829753713,1182.298847706272,3647.146215461204,1072.8333544481013,1829.6990331379357
900,122,122,1.9993072542564823,1.0576706831161709,1064.7362909115288,3284.4731541306373,2555.3536488349514,1378.3708609281205
900,147,147,1.9084308448606773,1.0772155195043482,1147.4862806640022,3539.7473401814837,1466.2339572576898,1868.1336810873613
1000,75,75,2.121852564577389,1.0670732100891254,1236.1183964443169,3813.17233550486,2679.447895049473,617.9014369235176
900,51,51,2.34,1.1700000000000002,1368.4183288584798,4221.295214229598,2729.1887065868264,628.5324670658682
900,117,117,2.0878441409754975,1.0526847478637311,1308.1774113014042,4035.473271892972,1348.996583613079,1876.6429387437258
900,158,158,2.092937265794101,1.0838971644639321,1134.3196656987643,3499.12986048226,2257.9276797245884,1625.2628630734157
900,62,62,2.1028134748605884,1.0687940743529591,1300.8464411766333,4012.8565121106258,908.8198087424662,1860.364564779384
900,18,18,2.069155370643972,1.0783870741549142,1020.2303830465842,3147.1708405565923,1509.1645717645135,1706.0975446652221
900,64,64,2.1065714190992058,1.0672127552710715,1317.5862940908203,4064.4978949934884,1332.469983640901,914.7470960568866
900,167,167,2.060005313313526,1.0497781027319755,1286.3134067978222,3968.025767607825,1445.3580214610045,1234.564226481455
900,4,4,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,112,112,1.8782406657889033,0.8606819176959877,1206.78645217153,3722.700412669831,2627.421573204463,1334.8622321269545
900,100,100,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,81,81,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,22,22,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,32,32,1.8105140940398443,0.8604729693781241,1019.9911266040517,3146.445336573774,1310.5092044944388,1905.9595113160642
900,36,36,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
900,46,46,1.868969862213236,0.874635121451979,1149.014917586113,3544.4773781895683,1690.2287850377963,1310.4850076944313
900,132,132,2.004162866823351,1.0561225458282701,1017.6921853110581,3139.3436612684773,2323.923003450627,1483.4530005416493
900,143,143,2.0456418808390766,1.0553945972326944,1187.9701247153705,3664.6419247440513,2883.907486988618,1011.3942064621489
900,6,6,2.08,0.9359999999999999,1334.5895240294403,4116.9539993088,1061.886,1869.6746666666668
900,89,89,2.1077763296980874,1.0751446191345135,1264.639457645449,3901.159351869921,1070.1475546249071,1875.011310212966
1000,145,145,1.9949543751671093,1.0385057185066242,1146.6483800468493,3537.1690662845563,995.6339679130692,1861.2849026960334
900,164,164,2.0073653172664345,0.9287365317266434,1095.6738778814706,3379.9139858021745,1888.0316666666668,1749.748
1000,3,3,1.9048340352988757,0.8818833036003114,1070.3749975984326,3301.873358887598,1814.9487279579128,1893.9161628271602
1000,110,110,1.849175449374353,0.8667587256326935,1093.9517191209393,3374.6099934666163,1975.178088601543,1223.4688496200986
1000,165,165,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
1000,142,142,2.0651683602737014,1.0635681269160173,1283.769062917787,3960.17621772096,2743.4553026577255,533.7562293920887
1000,43,43,1.9538356846217744,0.8834713961902239,1299.4047064193855,4008.419549942719,2656.392425356955,521.8078659257882
1600,137,137,10.0,7.880154895859984,582.51,1796.8000000000002,1767.630633334338,1369.211631809809
1600,151,151,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
1700,129,129,0.0,0.0,493.1,1521.0,2060.98,951.62
1700,14,14,10.0,8.857360613812208,582.51,1796.8000000000002,2751.3294266881953,983.5189198560164
1700,163,163,10.0,8.868933893211882,582.51,1796.8000000000002,1838.9027408200957,1257.1657965052082
1700,74,74,10.0,8.846742114344252,582.51,1796.8000000000002,2525.723268473545,1296.7140649751364
1700,169,169,10.0,2.0,582.51,1796.8000000000002,2021.1157887091204,1267.9150299847333
1700,96,96,10.0,2.0,582.51,1796.8000000000002,1269.4662951117757,1218.9403160745692
1700,10,10,10.0,8.87793256321318,582.51,1796.8000000000002,1915.693250004617,1631.9736165438471
1700,184,184,10.0,8.682811936971246,582.51,1796.8000000000002,975.3016665561534,1864.4300904150607
1700,191,191,10.0,8.69427964728035,582.51,1796.8000000000002,1540.0397924993279,901.3487907785798
1700,195,195,10.0,8.659816969715134,582.51,1796.8000000000002,1777.9232519067289,1918.236306079666
1700,15,15,10.0,8.669280523103755,582.51,1796.8000000000002,1914.650070925888,1560.2542250492875
1700,179,179,10.0,8.85723063971824,582.51,1796.8000000000002,1284.8287515155703,1286.4696680373552
1700,188,188,10.0,8.669997837686177,582.51,1796.8000000000002,2343.16367257842,1105.5324283766276
1700,197,197,0.0,0.0,493.1,1521.0,909.67,1860.25
1700,170,170,0.0,0.0,493.1,1521.0,1644.85,1082.0
1700,192,192,0.0,0.0,493.1,1521.0,2132.37,967.42
1700,152,152,10.0,8.68077190122039,582.51,1796.8000000000002,2706.1716323235,1294.8319241744387
1700,182,182,10.0,8.674078918844547,582.51,1796.8000000000002,2193.7657842479944,1083.5412905502103
1700,161,161,10.0,8.871296915284823,582.51,1796.8000000000002,1153.1134036724422,859.3171341334528
1700,175,175,10.0,8.867631172370311,582.51,1796.8000000000002,2470.791232530137,1363.321714447625
1700,174,174,10.0,8.936,582.51,1796.8000000000002,1796.331744966443,1567.7450176937157
1700,186,186,0.0,0.0,493.1,1521.0,1467.01,1867.75
1700,173,173,10.0,8.670124549860622,582.51,1796.8000000000002,2030.801677010155,1076.192115371288
1700,159,159,10.0,8.837479019490399,582.51,1796.8000000000002,2514.6836290116385,1312.361052660766
1700,177,177,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9,-1.073741824E9
1800,193,193,10.0,9.68347072987549,582.51,1796.8000000000002,1489.8503349931723,1176.0656165493615
1800,98,98,10.0,9.68426820397994,582.51,1796.8000000000002,1590.396832848362,1748.4647594523242
1800,160,160,10.0,9.894058114218248,582.51,1796.8000000000002,1093.6799815028487,1909.2604928491387
1800,176,176,10.0,9.667452324992803,582.51,1796.8000000000002,1663.1216432516158,1254.524513613022
1800,187,187,10.0,9.678374256581064,582.51,1796.8000000000002,1125.1220844809284,1102.9383875979
1800,58,58,10.0,9.856184521320206,582.51,1796.8000000000002,1914.7463845464522,1787.1924592805858
1800,77,77,10.0,9.860762584895234,582.51,1796.8000000000002,921.442465018245,1905.7360871292028
1800,24,24,10.0,9.88545748641408,582.51,1796.8000000000002,1494.3927090487575,1287.3556930761415
1700,136,136,10.0,9.851615014869491,582.51,1796.8000000000002,2331.6884829845185,1147.5053256217946
1700,194,194,10.0,9.690966454268183,582.51,1796.8000000000002,1594.0726814868076,1249.5677490459059
1700,128,128,10.0,9.867912879258583,582.51,1796.8000000000002,1825.8604494141337,1273.926082111783
1700,171,171,10.0,9.666188214404146,582.51,1796.8000000000002,2090.142366972774,1950.750812855257
1800,23,23,10.0,9.671211520864876,582.51,1796.8000000000002,1442.2948866594427,1842.940739911392
1800,198,198,10.0,9.677224272572968,582.51,1796.8000000000002,1515.5501793919111,1238.2323214916855
1800,196,196,10.0,9.666264976935691,582.51,1796.8000000000002,1916.8809714529818,1529.042356256767
1800,189,189,10.0,9.853787894585588,582.51,1796.8000000000002,1273.6223046576538,1354.7790954655472
1800,25,25,10.0,9.664315547651452,582.51,1796.8000000000002,1379.181351241545,2003.2245686093202
1800,172,172,10.0,9.680020393145963,582.51,1796.8000000000002,2209.313082832387,1548.175513578522
1700,139,139,10.0,9.674994810778902,582.51,1796.8000000000002,2324.8581483785124,1117.4212085356191
1800,190,190,10.0,9.688623964433834,582.51,1796.8000000000002,2191.3903049376095,995.6591633062563
1800,183,183,10.0,9.675661027278327,582.51,1796.8000000000002,1663.868385961771,1901.3763532652238
1800,180,180,10.0,9.671117112890995,582.51,1796.8000000000002,2265.525357009089,943.9015989319777
1800,127,127,10.0,9.855317182838682,582.51,1796.8000000000002,2713.4332065281997,528.3011085737
